cid,Probability of nongelator,Probability of gelator
102381563,0.4398664341163234,0.5601335658836766
135849075,0.43988988453209943,0.5601101154679006
452079,0.43994842830408254,0.5600515716959175
3001977,0.43994842830408254,0.5600515716959175
451569,0.43994842830408254,0.5600515716959175
135718450,0.43997053990700563,0.5600294600929944
10923198,0.439979496140388,0.560020503859612
131880589,0.44004072466939725,0.5599592753306027
511377,0.44004692279706514,0.5599530772029349
156594216,0.4400478777718265,0.5599521222281735
122130785,0.4400512296129586,0.5599487703870414
15609252,0.4400655422540256,0.5599344577459744
66689989,0.4400889770773645,0.5599110229226355
320720,0.4401741325170978,0.5598258674829022
21140275,0.440185856702657,0.559814143297343
452680,0.44018684340356184,0.5598131565964382
137212578,0.44020029134154015,0.5597997086584598
3005553,0.44022489506414597,0.559775104935854
15276822,0.4402716874455004,0.5597283125544996
3007911,0.4402821604232914,0.5597178395767086
194168,0.4403202494291396,0.5596797505708604
21117413,0.4403202494291396,0.5596797505708604
169061,0.44032051299366715,0.5596794870063329
480247,0.44037999067950206,0.5596200093204979
6481847,0.44041387367052165,0.5595861263294784
6481848,0.44041387367052165,0.5595861263294784
454120,0.44052427868535293,0.5594757213146471
134520771,0.44053458190743244,0.5594654180925676
3000371,0.4405355260905761,0.5594644739094239
10086464,0.4405407526104006,0.5594592473895994
451882,0.44061328098741603,0.559386719012584
509187,0.440661746240796,0.559338253759204
22792111,0.4406622341022477,0.5593377658977523
54528106,0.440669877749606,0.559330122250394
136118471,0.4407250809228964,0.5592749190771036
121216763,0.4407303927414189,0.5592696072585811
136236459,0.4407666868739867,0.5592333131260133
13941609,0.4407868348303736,0.5592131651696264
135435172,0.4408095298309469,0.5591904701690531
135764690,0.4408095298309469,0.5591904701690531
135778987,0.4408095298309469,0.5591904701690531
135753280,0.4408095298309469,0.5591904701690531
330407,0.44081577525855453,0.5591842247414455
131881789,0.44081577525855486,0.5591842247414451
136243250,0.44084816199383114,0.5591518380061689
135503550,0.44084816199383114,0.5591518380061689
14860269,0.4408537830552378,0.5591462169447622
136387048,0.44088801059373606,0.5591119894062639
11054122,0.44090059786139024,0.5590994021386098
137183035,0.44094239772106036,0.5590576022789396
15928623,0.4409879071432711,0.5590120928567289
452893,0.4410052890998776,0.5589947109001224
452421,0.4410727229114796,0.5589272770885204
135976885,0.44108144115042214,0.5589185588495779
42637091,0.44110380373347013,0.5588961962665299
11822163,0.44110845759439266,0.5588915424056073
11140845,0.441167650207528,0.558832349792472
129350,0.441167650207528,0.558832349792472
163285680,0.44116765020752824,0.5588323497924718
156594205,0.4411912175785556,0.5588087824214444
10978511,0.44119600796818537,0.5588039920318146
98801,0.4412080180577582,0.5587919819422418
53741175,0.441215892332975,0.558784107667025
452277,0.44125177787550784,0.5587482221244922
21765583,0.4413048644606451,0.5586951355393549
156588467,0.44131682165368114,0.5586831783463189
3005547,0.4413377884537497,0.5586622115462503
483923,0.4413612637854126,0.5586387362145874
5270689,0.4413779362351753,0.5586220637648247
101518,0.4414036341839598,0.5585963658160402
5274112,0.4414103775703112,0.5585896224296888
453656,0.4414624048244794,0.5585375951755206
453768,0.44154217465829293,0.5584578253417071
121486885,0.4415453028586198,0.5584546971413802
15747441,0.4415975643326109,0.5584024356673891
152369,0.44160070467167944,0.5583992953283206
76845222,0.4416139949364577,0.5583860050635423
136674916,0.44163925117748937,0.5583607488225106
471434,0.44168737600116015,0.5583126239988399
21829242,0.44169997756749224,0.5583000224325078
6479148,0.4417016914834888,0.5582983085165112
4477522,0.4417665765277765,0.5582334234722235
439866,0.4417665765277765,0.5582334234722235
121216248,0.44177129398480475,0.5582287060151953
439686,0.4417886846558,0.5582113153442
3013082,0.4418130254758549,0.5581869745241451
5274287,0.44183813992119014,0.5581618600788099
137249367,0.44187059747899005,0.55812940252101
330549,0.4418940727632167,0.5581059272367833
76845462,0.44193687141443627,0.5580631285855637
189921,0.44194814233925306,0.5580518576607469
54074059,0.441966981112206,0.558033018887794
136744872,0.4419741269023917,0.5580258730976083
136257804,0.44197929797573454,0.5580207020242655
137090331,0.44197929797573454,0.5580207020242655
135509485,0.44197929797573454,0.5580207020242655
135511868,0.44197929797573454,0.5580207020242655
136843263,0.44197929797573454,0.5580207020242655
3009328,0.4420211639987697,0.5579788360012303
21140443,0.4421340577433319,0.5578659422566681
135837239,0.4421781079324244,0.5578218920675756
101516,0.442199053362214,0.557800946637786
11001059,0.442199053362214,0.557800946637786
135538675,0.442247691260069,0.557752308739931
73351959,0.44228475389308686,0.5577152461069131
135518,0.44234074728447925,0.5576592527155207
90673691,0.4423759136806582,0.5576240863193418
53777786,0.44239322630281763,0.5576067736971824
135527049,0.4424332798723254,0.5575667201276746
135410239,0.4424344533110197,0.5575655466889803
504737,0.4424469429603558,0.5575530570396442
504738,0.4424749870804716,0.5575250129195284
135443291,0.44253591297798367,0.5574640870220163
154906,0.4425675445445718,0.5574324554554282
135485495,0.4426763239806195,0.5573236760193805
71302591,0.44272582855090137,0.5572741714490986
6325427,0.4427913948664811,0.5572086051335189
129318777,0.442807710752271,0.557192289247729
96124,0.44280967312197006,0.5571903268780299
92229496,0.44280967312197006,0.5571903268780299
10732949,0.4428562593710045,0.5571437406289955
59628308,0.4428603242333692,0.5571396757666308
121487512,0.44290428826327377,0.5570957117367262
511670,0.44290428826327377,0.5570957117367262
5271380,0.44291739240797845,0.5570826075920216
124295,0.44291739240797845,0.5570826075920216
483941,0.4429422474311102,0.5570577525688898
14862109,0.44295848909558977,0.5570415109044102
14862110,0.44295848909558977,0.5570415109044102
135959544,0.442971809455176,0.557028190544824
56961027,0.4429944179936326,0.5570055820063674
21116192,0.44302125890801225,0.5569787410919878
451567,0.44302125890801225,0.5569787410919878
121487306,0.44306500753975464,0.5569349924602454
159467,0.4430795724964053,0.5569204275035947
504736,0.4431006662080993,0.5568993337919007
3012253,0.4431198537799711,0.5568801462200289
129384392,0.44314937093842677,0.5568506290615732
135625314,0.44315520874439784,0.5568447912556022
5271821,0.4431756024082304,0.5568243975917696
452946,0.4431929694581125,0.5568070305418875
21854120,0.4432516920138706,0.5567483079861294
20849148,0.44326303859044314,0.5567369614095569
3005555,0.44329237431093804,0.556707625689062
49866464,0.4433033336565768,0.5566966663434232
6565903,0.4433399553743369,0.5566600446256631
10826877,0.4433399553743369,0.5566600446256631
45033563,0.4433399553743369,0.5566600446256631
12883711,0.4433399553743369,0.5566600446256631
459896,0.4433399553743369,0.5566600446256631
54535902,0.443363785110076,0.556636214889924
135602220,0.4433789772818194,0.5566210227181806
135427250,0.44338873248046207,0.5566112675195379
451888,0.44339684531956847,0.5566031546804315
121487452,0.44343113154504976,0.5565688684549502
506489,0.44343113154504976,0.5565688684549502
136272494,0.44345333801018183,0.5565466619898182
101384430,0.44345773936890287,0.5565422606310971
14503364,0.44348837802092667,0.5565116219790733
15160537,0.4434978923512628,0.5565021076487372
54070888,0.4435100514733453,0.5564899485266547
14539818,0.44353158125529946,0.5564684187447005
21852781,0.443557240218018,0.556442759781982
125014,0.44356318210269463,0.5564368178973054
37542,0.44370942120544177,0.5562905787945582
76973118,0.44370942120544177,0.5562905787945582
91927745,0.44370942120544177,0.5562905787945582
490511,0.44370942120544177,0.5562905787945582
15673565,0.4437393598169942,0.5562606401830058
6482245,0.4437638435865091,0.5562361564134909
512139,0.44377668777345003,0.55622331222655
135959545,0.4438463381466873,0.5561536618533127
137138689,0.4438463381466873,0.5561536618533127
135789978,0.4438463381466873,0.5561536618533127
137138632,0.4438463381466873,0.5561536618533127
29982449,0.4438705054681893,0.5561294945318107
71387182,0.4438721990106467,0.5561278009893533
10446489,0.4438762503015192,0.5561237496984808
136161656,0.4439046596792814,0.5560953403207186
3007777,0.44395716785313377,0.5560428321468662
146979,0.44395716785313377,0.5560428321468662
135457959,0.443972076461283,0.556027923538717
135483717,0.443972076461283,0.556027923538717
121217776,0.4440546263501207,0.5559453736498793
10092318,0.4440664427916843,0.5559335572083157
54276168,0.44409756088192076,0.5559024391180792
135410906,0.4441185861129916,0.5558814138870084
117590597,0.4441225277959949,0.5558774722040051
135401030,0.44414775206587354,0.5558522479341265
454121,0.44414841446878595,0.555851585531214
3008473,0.4442488822883812,0.5557511177116188
498020,0.44428039261030894,0.5557196073896911
153548,0.4442814997771519,0.5557185002228481
53835662,0.44438376425943293,0.5556162357405671
135538689,0.4445574894088574,0.5554425105911426
21120430,0.44458434429931637,0.5554156557006836
137147094,0.44465781407469107,0.5553421859253089
310061,0.4446615339434452,0.5553384660565548
23263710,0.4446615339434452,0.5553384660565548
22899187,0.444758033968752,0.555241966031248
478561,0.44475925580740094,0.5552407441925991
135431817,0.44480372390368894,0.5551962760963111
135538672,0.44480372390368894,0.5551962760963111
102152336,0.44482709184256386,0.5551729081574361
46173764,0.4448917728309807,0.5551082271690193
452132,0.44490009105536055,0.5550999089446395
90470680,0.4450203013057866,0.5549796986942134
454160,0.44503238977873893,0.5549676102212611
466416,0.44503238977873893,0.5549676102212611
77520394,0.4450337260716446,0.5549662739283554
15333771,0.44503652093439894,0.5549634790656011
10869630,0.4450379919173083,0.5549620080826917
191759,0.4450968150172493,0.5549031849827507
121007874,0.4451027091401192,0.5548972908598808
500026,0.4451233421856481,0.5548766578143519
174657,0.445124209292144,0.554875790707856
459943,0.44521227176756384,0.5547877282324362
21140290,0.44521407225598375,0.5547859277440162
126639768,0.4452678580981603,0.5547321419018397
99592,0.4452678580981603,0.5547321419018397
7282378,0.4452678580981603,0.5547321419018397
156595061,0.44528221876973373,0.5547177812302663
72756109,0.44528221876973373,0.5547177812302663
71347840,0.44529905360600175,0.5547009463939983
54023955,0.44531278783346917,0.5546872121665308
3007131,0.44532578300226056,0.5546742169977394
135783067,0.44535913023818974,0.5546408697618103
3005548,0.4453964606686911,0.5546035393313089
3007134,0.44542765599413614,0.5545723440058639
14367014,0.4454294986373325,0.5545705013626675
14367015,0.4454294986373325,0.5545705013626675
512137,0.44543833460229165,0.5545616653977083
21668259,0.4454617270211948,0.5545382729788052
14215165,0.44548493072606643,0.5545150692739336
5271959,0.44557735814423094,0.5544226418557691
451566,0.4455848293864594,0.5544151706135406
509516,0.4455848293864594,0.5544151706135406
10979410,0.44560910134079346,0.5543908986592065
5273624,0.4457779503869913,0.5542220496130087
135398727,0.4457783182666557,0.5542216817333443
136847919,0.4457783182666557,0.5542216817333443
136134225,0.4457783182666557,0.5542216817333443
5272746,0.44579189171689493,0.5542081082831051
131884918,0.4458087051486217,0.5541912948513783
6480502,0.4458706525824908,0.5541293474175092
320215,0.4458706525824908,0.5541293474175092
5274161,0.4459331550365274,0.5540668449634726
92751,0.4459667646929957,0.5540332353070043
12313774,0.4459667646929957,0.5540332353070043
511668,0.44601852648908835,0.5539814735109116
135927359,0.4460884127978161,0.5539115872021839
135445744,0.44608841279781764,0.5539115872021824
68661802,0.44610278419710214,0.5538972158028979
131801285,0.44613851831525964,0.5538614816847404
54471488,0.44614909626244625,0.5538509037375537
92266802,0.44614909626244625,0.5538509037375537
21140199,0.4461548890725445,0.5538451109274555
489576,0.4461602860938234,0.5538397139061766
21348481,0.4461664116148949,0.5538335883851051
3037684,0.44619458632314035,0.5538054136768596
163285626,0.44621245650997876,0.5537875434900212
11196791,0.4463750647139503,0.5536249352860497
101011598,0.44638124487317576,0.5536187551268242
136260503,0.44638129046389996,0.5536187095361
122650,0.4464256214617973,0.5535743785382027
452962,0.4464256214617973,0.5535743785382027
3011360,0.44651197419624944,0.5534880258037506
121487519,0.44658363674571133,0.5534163632542887
15124212,0.44660447639086454,0.5533955236091355
163320926,0.44661630391430995,0.55338369608569
369086,0.44663468573651466,0.5533653142634853
131072,0.44663468573651466,0.5533653142634853
77520027,0.4467106928224682,0.5532893071775318
71407349,0.44674639609647093,0.5532536039035291
133577892,0.44677476757446277,0.5532252324255372
451828,0.44677687366173857,0.5532231263382614
15957676,0.4468214337360076,0.5531785662639924
121487290,0.4468265418102224,0.5531734581897776
136707617,0.446837274537605,0.553162725462395
452263,0.4468930542760856,0.5531069457239144
71340951,0.4468930542760856,0.5531069457239144
440142,0.4469128179724178,0.5530871820275822
14520939,0.44694318154919366,0.5530568184508063
6992262,0.44694526310716076,0.5530547368928392
446725,0.4470058135097762,0.5529941864902238
92231360,0.44700698970471753,0.5529930102952825
96312,0.44700698970471753,0.5529930102952825
135538674,0.44703328519298147,0.5529667148070185
515514,0.4470351296405276,0.5529648703594724
71303646,0.4470689576786889,0.5529310423213111
122130044,0.44706895767868904,0.552931042321311
139025050,0.4471077857494773,0.5528922142505227
6083,0.4471077857494774,0.5528922142505226
25074416,0.4471077857494774,0.5528922142505226
34768,0.4471077857494774,0.5528922142505226
644264,0.4471077857494774,0.5528922142505226
139025108,0.4471077857494774,0.5528922142505226
83862,0.4471077857494774,0.5528922142505226
446048,0.4471077857494774,0.5528922142505226
1549371,0.4471077857494774,0.5528922142505226
10915407,0.4471077857494774,0.5528922142505226
25447,0.4471242905072129,0.5528757094927871
462166,0.4471242905072129,0.5528757094927871
12795836,0.44713892930043797,0.552861070699562
7072774,0.44713892930043797,0.552861070699562
91494,0.44713892930043797,0.552861070699562
7076047,0.44713892930043797,0.552861070699562
2817368,0.44713892930043797,0.552861070699562
7072776,0.44713892930043797,0.552861070699562
135582767,0.4471570539046251,0.5528429460953749
3011250,0.4471849518921628,0.5528150481078372
121487485,0.44720078259987084,0.5527992174001292
16395540,0.4472302365424746,0.5527697634575254
137036988,0.4472346472957923,0.5527653527042077
453830,0.4472483599495164,0.5527516400504836
136042739,0.4472766436225897,0.5527233563774103
7269430,0.44728033111583554,0.5527196688841645
2802520,0.44728033111583554,0.5527196688841645
135542427,0.44730660363009367,0.5526933963699063
9813886,0.447356392007361,0.552643607992639
137198969,0.44740702327064485,0.5525929767293551
137699516,0.4474246101865855,0.5525753898134145
11558298,0.4474937409663132,0.5525062590336868
5279533,0.4475790409446233,0.5524209590553767
137092996,0.44759426145396763,0.5524057385460324
121487533,0.4476160354356965,0.5523839645643035
453835,0.4476271406895146,0.5523728593104854
69459168,0.4476764812843912,0.5523235187156088
92236341,0.4476795822156301,0.5523204177843699
154705095,0.4476850540978965,0.5523149459021035
451383,0.44769791390545444,0.5523020860945456
129864,0.44773737199028485,0.5522626280097152
15168256,0.4477404135692503,0.5522595864307497
139025305,0.4477404135692509,0.5522595864307491
122360556,0.44775824897126204,0.552241751028738
483930,0.4478067212768131,0.5521932787231869
3000291,0.44786787139762196,0.552132128602378
453833,0.44786787139762196,0.552132128602378
3007776,0.44787008077972645,0.5521299192202735
6915702,0.44787008077972645,0.5521299192202735
137700715,0.4478876120151878,0.5521123879848122
67709179,0.4479342853386409,0.5520657146613591
488489,0.4479373495403908,0.5520626504596092
125352184,0.4479493928159243,0.5520506071840757
121487118,0.4479666808454179,0.5520333191545821
515213,0.44803732467683877,0.5519626753231612
89751075,0.4480502009871635,0.5519497990128365
3005944,0.4480502009871635,0.5519497990128365
21894498,0.4480502009871635,0.5519497990128365
136633647,0.4480561640791174,0.5519438359208826
90732286,0.4480620223477412,0.5519379776522588
3005945,0.44812868099568404,0.551871319004316
6561296,0.44812935403979237,0.5518706459602076
7116198,0.44812935403979237,0.5518706459602076
7075199,0.44812935403979237,0.5518706459602076
3006522,0.44817285944210683,0.5518271405578932
3006523,0.44817285944210683,0.5518271405578932
54260440,0.4482212179096129,0.5517787820903871
71406419,0.4483778519983531,0.5516221480016469
15081828,0.44840713557667056,0.5515928644233294
477017,0.44857765602507016,0.5514223439749298
477016,0.44857765602507016,0.5514223439749298
121487110,0.44857765602507016,0.5514223439749298
21791968,0.44867514290179744,0.5513248570982026
22824722,0.4487106019368351,0.5512893980631649
11022827,0.44871457825597094,0.5512854217440291
136272490,0.4487184746236609,0.5512815253763391
14408979,0.44871912516294643,0.5512808748370536
135823809,0.44883148459233124,0.5511685154076688
131877129,0.44889707463224493,0.5511029253677551
193428,0.4490263858358856,0.5509736141641144
127187,0.4490380629855856,0.5509619370144144
53462020,0.4490380629855856,0.5509619370144144
18643544,0.4490876304219673,0.5509123695780327
656409,0.44911143235139905,0.550888567648601
124297,0.44911143235139905,0.550888567648601
50313,0.44911143235139905,0.550888567648601
58696770,0.44911143235139905,0.550888567648601
163285378,0.44911143235139905,0.550888567648601
13647253,0.44911143235139905,0.550888567648601
488240,0.44917775779555236,0.5508222422044476
101627711,0.44918363426276087,0.5508163657372391
3005550,0.44919858692415904,0.550801413075841
483920,0.44920356617699475,0.5507964338230052
135856438,0.44925466493976496,0.550745335060235
6439549,0.44926683723859295,0.550733162761407
133332,0.44926683723859295,0.550733162761407
20839332,0.44926683723859295,0.550733162761407
135449281,0.4493283777296514,0.5506716222703486
136592262,0.4493407410322582,0.5506592589677418
510982,0.4493804679698231,0.5506195320301769
133458,0.4494073078094799,0.5505926921905201
54537864,0.449447210559038,0.550552789440962
155886478,0.449447210559038,0.550552789440962
92246511,0.44957022650481804,0.550429773495182
76966528,0.44957022650481804,0.550429773495182
92246512,0.44957022650481804,0.550429773495182
29243,0.44957022650481804,0.550429773495182
9543506,0.44957022650481804,0.550429773495182
483946,0.4496060061668692,0.5503939938331308
101254702,0.44966076205714145,0.5503392379428586
24823117,0.44966162037744517,0.5503383796225548
10988543,0.44980323234268593,0.5501967676573141
156595489,0.44983495318665023,0.5501650468133498
136235943,0.44985439692062534,0.5501456030793747
126306,0.4498977175859422,0.5501022824140578
139025306,0.4499040422716879,0.5500959577283121
150622,0.44994258191375747,0.5500574180862425
130680,0.44995292477189275,0.5500470752281073
136217255,0.44998773843314965,0.5500122615668503
136262592,0.44998773843314965,0.5500122615668503
53833608,0.45001601258332424,0.5499839874166758
21668257,0.4500275401986449,0.5499724598013551
73478,0.45009099590410506,0.5499090040958949
135538725,0.45011963081131046,0.5498803691886895
14989468,0.45012684021381466,0.5498731597861853
135463489,0.4502593522665347,0.5497406477334653
136843323,0.45032424311370356,0.5496757568862964
135743990,0.4503314858968265,0.5496685141031735
454167,0.4503596813089926,0.5496403186910074
3005556,0.45036124576137015,0.5496387542386298
54194934,0.4504765796407333,0.5495234203592667
452961,0.4505681558274325,0.5494318441725675
3011933,0.45056887708935545,0.5494311229106446
4102969,0.4505823650524845,0.5494176349475155
10236751,0.4505823650524846,0.5494176349475154
10635061,0.45059498136817766,0.5494050186318223
11426143,0.45060442838666115,0.5493955716133389
3009329,0.45071315239911924,0.5492868476008808
54017251,0.4507809168612008,0.5492190831387992
10105820,0.4507909233889196,0.5492090766110804
592943,0.45079107038396393,0.5492089296160361
462380,0.45079527722189805,0.549204722778102
71303654,0.4509449182189069,0.5490550817810931
10661693,0.4509688582103407,0.5490311417896593
5270502,0.4509688582103407,0.5490311417896593
444920,0.45103037880104657,0.5489696211989534
45051875,0.4510334007863289,0.5489665992136711
488237,0.4510710465947516,0.5489289534052484
3080720,0.45112471087087436,0.5488752891291256
133126372,0.45112471087087436,0.5488752891291256
161605,0.45115076610406724,0.5488492338959328
11243988,0.45115521647731593,0.5488447835226841
136238397,0.45116448990110236,0.5488355100988976
47002148,0.4512150404325037,0.5487849595674963
67566518,0.4512195062233395,0.5487804937766605
452695,0.4513127301580282,0.5486872698419718
135410269,0.45132137643020576,0.5486786235697942
135484985,0.45132137643020576,0.5486786235697942
135498235,0.45132137643020576,0.5486786235697942
6575102,0.4513790315776902,0.5486209684223098
22844922,0.4513940389994997,0.5486059610005003
135538026,0.4514578549975473,0.5485421450024527
451826,0.4514836124140813,0.5485163875859187
217704,0.45159831446803744,0.5484016855319626
452682,0.4517000375524187,0.5482999624475813
9877929,0.451912764397968,0.548087235602032
131864833,0.4519283699091443,0.5480716300908557
352989,0.4519283699091443,0.5480716300908557
127259583,0.45194614317260684,0.5480538568273932
135618594,0.45195797152228623,0.5480420284777138
156594985,0.4519712701411174,0.5480287298588826
136227111,0.4520063161740686,0.5479936838259314
137139936,0.4520106355791613,0.5479893644208387
10378169,0.4520784769438789,0.5479215230561211
71316962,0.4521493878648509,0.5478506121351491
53699964,0.45215568626506575,0.5478443137349343
53699095,0.45217830053736374,0.5478216994626363
71627217,0.4522002330902942,0.5477997669097058
69906675,0.452295499504888,0.547704500495112
121487149,0.45243639584155326,0.5475636041584467
451858,0.45253465298579987,0.5474653470142001
5274365,0.452554776854612,0.547445223145388
156594861,0.4525862909356081,0.5474137090643919
488238,0.45263935215525986,0.5473606478447401
11493311,0.4526632892378716,0.5473367107621284
156594198,0.4526829408693738,0.5473170591306262
137176604,0.4526863099452574,0.5473136900547426
188257,0.45269941360832777,0.5473005863916722
92294441,0.45269941360832777,0.5473005863916722
46941505,0.45269941360832777,0.5473005863916722
92294440,0.45269941360832777,0.5473005863916722
131858139,0.45269941360832777,0.5473005863916722
132842,0.4527803420738825,0.5472196579261175
492557,0.4528272687054109,0.5471727312945891
6480473,0.4528821155272529,0.5471178844727471
147145,0.4528822010589343,0.5471177989410657
71316819,0.4528822010589343,0.5471177989410657
510968,0.45293163367271305,0.547068366327287
53759423,0.45293684174963655,0.5470631582503634
454195,0.4529749402349611,0.5470250597650389
481518,0.4530067070020176,0.5469932929979824
488241,0.4530128386256106,0.5469871613743894
440429,0.45305595694000633,0.5469440430599937
71352845,0.45308185631119136,0.5469181436888086
154705592,0.4531029399351809,0.5468970600648191
453821,0.45318719747106595,0.546812802528934
512138,0.4532036596908616,0.5467963403091384
15119224,0.45320914346076047,0.5467908565392395
126456225,0.4532160866814182,0.5467839133185818
14367004,0.4532160866814199,0.5467839133185801
135618603,0.4532524074990828,0.5467475925009172
189108,0.45327037668812764,0.5467296233118724
121487106,0.4533796392636247,0.5466203607363753
9975088,0.45338051788101663,0.5466194821189834
3012251,0.45339239845448887,0.5466076015455111
19698912,0.45339239845448887,0.5466076015455111
452960,0.45343700041780577,0.5465629995821942
54683691,0.4534688933380241,0.5465311066619759
12016027,0.45354884616659585,0.5464511538334041
21117609,0.45360115784513955,0.5463988421548605
352991,0.45360115784513955,0.5463988421548605
101510,0.45360115784513955,0.5463988421548605
515109,0.45367565303529134,0.5463243469647087
475379,0.453680581283606,0.546319418716394
135405195,0.4536827936458153,0.5463172063541847
483926,0.45368405483867136,0.5463159451613286
451878,0.4536952570101441,0.5463047429898559
452049,0.4536952570101441,0.5463047429898559
121487536,0.4536952570101441,0.5463047429898559
509188,0.45371381394678356,0.5462861860532164
3010374,0.4537214578262375,0.5462785421737625
358368,0.45373567482004684,0.5462643251799532
135484455,0.45374137737071507,0.5462586226292849
135415643,0.45378438742902105,0.546215612570979
5271960,0.4538359031791783,0.5461640968208217
135783064,0.4538638204065325,0.5461361795934675
71431203,0.4538810508914508,0.5461189491085492
6479144,0.453898404878306,0.546101595121694
6479145,0.453898404878306,0.546101595121694
7058165,0.4539254631841759,0.5460745368158241
9881284,0.4539300875776412,0.5460699124223588
451892,0.4539300875776412,0.5460699124223588
135422884,0.4539411465752883,0.5460588534247117
135433622,0.4539411465752883,0.5460588534247117
10778510,0.4539865483667773,0.5460134516332227
9837879,0.45401364073165595,0.545986359268344
188319,0.45404826991318314,0.5459517300868169
450447,0.45404826991318314,0.5459517300868169
15217941,0.45404826991318314,0.5459517300868169
152387,0.4540883250255314,0.5459116749744686
14803551,0.45411224222273383,0.5458877577772662
10778362,0.4541236433417746,0.5458763566582254
14604625,0.4542271778346889,0.5457728221653111
6918133,0.4542303785767696,0.5457696214232304
135412715,0.4542395485273998,0.5457604514726002
6338568,0.4542471954383227,0.5457528045616773
23257697,0.45426689383794616,0.5457331061620538
15333745,0.45426689383794616,0.5457331061620538
92132289,0.4542668938379464,0.5457331061620536
132890569,0.4542668938379464,0.5457331061620536
126501,0.45428539173223714,0.5457146082677629
21120714,0.45428539173223714,0.5457146082677629
12686273,0.45450363727347065,0.5454963627265293
9796227,0.4545143424760344,0.5454856575239656
472365,0.45456915510392293,0.5454308448960771
92278069,0.45456992183775835,0.5454300781622416
12773781,0.45456992183775835,0.5454300781622416
132471328,0.45456992183775835,0.5454300781622416
29933631,0.45456992183775835,0.5454300781622416
352520,0.45456992183775835,0.5454300781622416
101484,0.45456992183775835,0.5454300781622416
90220456,0.45456992183775835,0.5454300781622416
53653696,0.4545798224205485,0.5454201775794515
502244,0.45461794628345753,0.5453820537165425
91214004,0.4547210911168541,0.5452789088831459
496020,0.45472760413719115,0.5452723958628088
18653297,0.454749796420431,0.545250203579569
135544588,0.4547654704614503,0.5452345295385497
129735822,0.45476560652920195,0.545234393470798
163285627,0.45476560652920195,0.545234393470798
135491477,0.45476693052491024,0.5452330694750898
452412,0.4548825759857572,0.5451174240142428
515221,0.45493098669022136,0.5450690133097786
156594206,0.4549905372982237,0.5450094627017763
15119214,0.4549906163892292,0.5450093836107708
93476651,0.45499748289984376,0.5450025171001562
10019125,0.45499748289984376,0.5450025171001562
162641872,0.45503825864052094,0.5449617413594791
134694916,0.45503825864052094,0.5449617413594791
44266030,0.45503825864052094,0.5449617413594791
439693,0.45503825864052094,0.5449617413594791
15037959,0.4550647254322644,0.5449352745677356
498022,0.4550770094851946,0.5449229905148054
137699356,0.4551088181677724,0.5448911818322276
461567,0.4551351283275399,0.5448648716724601
121487311,0.4551727387602954,0.5448272612397046
121006658,0.45517746730920006,0.5448225326907999
3392033,0.45518728304908795,0.544812716950912
449392,0.45518728304908807,0.5448127169509119
135483765,0.45518893043021313,0.5448110695697869
53986806,0.45520205103971734,0.5447979489602827
469088,0.45526682041207023,0.5447331795879298
512291,0.4553105337109653,0.5446894662890347
12686285,0.4553767075176235,0.5446232924823765
355022,0.4553767075176235,0.5446232924823765
5272907,0.45538519700883984,0.5446148029911602
135434784,0.4554143866057252,0.5445856133942748
77520711,0.4554172376768907,0.5445827623231093
53834483,0.45545680590855875,0.5445431940914413
466402,0.45545680590855875,0.5445431940914413
452032,0.45545680590855875,0.5445431940914413
101442054,0.4554853670213359,0.5445146329786641
148011179,0.4554853670213359,0.5445146329786641
51407982,0.45550485275051245,0.5444951472494876
1268108,0.45550485275051245,0.5444951472494876
96621,0.45550485275051245,0.5444951472494876
7195996,0.45550485275051245,0.5444951472494876
40496690,0.45550485275051245,0.5444951472494876
2729605,0.45550485275051245,0.5444951472494876
135405190,0.45551542862194283,0.5444845713780572
13942210,0.4555235443382535,0.5444764556617465
65311,0.4555235443382535,0.5444764556617465
7272011,0.4555235443382535,0.5444764556617465
451827,0.45558505394812054,0.5444149460518795
135788877,0.45559023407704224,0.5444097659229578
183239,0.4556037540843262,0.5443962459156738
183205,0.4556037540843262,0.5443962459156738
66623225,0.45561298186061117,0.5443870181393888
10859911,0.45563606765307507,0.5443639323469249
3036488,0.4556619522532237,0.5443380477467763
24822457,0.4556908170528976,0.5443091829471024
102067368,0.45572615142904294,0.5442738485709571
352990,0.4558037594471648,0.5441962405528352
11088516,0.4558037594471648,0.5441962405528352
10017261,0.4558424788900194,0.5441575211099806
510983,0.4558424788900194,0.5441575211099806
124156,0.4558424788900194,0.5441575211099806
135625316,0.45593758520498984,0.5440624147950102
59628352,0.45596799432245017,0.5440320056775498
71352076,0.4559905937910833,0.5440094062089167
12534502,0.45602421033258045,0.5439757896674196
560107,0.45602421033258045,0.5439757896674196
5273018,0.4560470140991645,0.5439529859008355
469087,0.4560744676122369,0.5439255323877631
97300838,0.4561025607837449,0.5438974392162551
135511167,0.4561079045169766,0.5438920954830234
135464488,0.4561079045169766,0.5438920954830234
92279361,0.45619233957922134,0.5438076604207787
136020889,0.45620164735520063,0.5437983526447994
16760025,0.45624326242825053,0.5437567375717495
10021283,0.4562947979185852,0.5437052020814148
488239,0.45630661897844815,0.5436933810215518
137077014,0.456311085422038,0.543688914577962
14410659,0.4563167647546522,0.5436832352453478
133135,0.45631770652231185,0.5436822934776881
54165040,0.4563303813440126,0.5436696186559874
476438,0.4563354615104823,0.5436645384895177
