ID,VE3sign_D/Dt,VE2sign_D/Dt,SpMax_AEA(ri),GATS7s,Eig01_AEA(ri),Eig01_EA(ed),SM10_AEA(dm),SpMax_EA(ed),MATS3v,SM12_EA(ed),SM09_EA(ed),MATS3p,SpDiam_AEA(ri),SM13_EA(ed),SM11_EA(ed),SM15_EA(ed),F07[N-O],SM14_EA(ed),SM10_EA(ed),GATS3v,Eig01_EA,SpMax_EA,SM09_AEA(bo),SpDiam_EA(ed),SpDiam_EA,SM15_AEA(ed),SM08_EA(ed),VE1sign_D/Dt,SM15_EA,SpDiam_AEA(bo),SpMax_AEA(ed),Eig01_AEA(ed),MATS6p,GATS3p,SM07_EA(ed),SM13_EA,SM14_AEA(ed),SM14_EA,SM13_AEA(ed),CATS2D_06_DL,SpDiam_AEA(ed),P_VSA_charge_7,F05[N-O],MATS3m,CATS2D_09_DA,VE1sign_Dz(v),MATS3i,Eig01_AEA(bo),SpMax_AEA(bo),GATS7e,VE2sign_Dz(m),MATS3s,VE2sign_Dz(Z),CATS2D_05_AA,H-052,SpMax_A,VE1sign_Dz(i),B09[O-O],VE3sign_Dz(Z),VE3sign_Dz(m),F05[N-N],P_VSA_charge_4,VE1sign_Dz(m),GATS3m,GATS3i,VE1sign_Dz(Z),CATS2D_04_AA,SM06_EA(ed),SM12_AEA(ed),SM12_EA,P_VSA_charge_13,SM05_EA(ed),VE2sign_Dz(e),SM11_EA,SpMax_EA(ri),Eig01_EA(ri),SM10_EA,CATS2D_05_DL,VE1sign_Dz(e),VE3sign_Dz(e),SM09_EA,SM09_AEA(ed),SM10_AEA(ed),SM11_AEA(ed),SpMAD_AEA(dm),MATS3e,SM5_X,SpMAD_EA(ri),MATS2p,IC1,F09[O-O],GATS6p,GATS2p,SM08_AEA(ed),GATS3s,MATS6i,CATS2D_03_DL,VE2sign_Dz(v),GATS6i,P_VSA_charge_2,Eta_sh_y,C-016,SpMax_L,SM07_EA,B05[N-N],VE2sign_Dz(i),GATS8e,VE1sign_B(p),SHED_DA,MCD,SM04_EA(ed),CATS2D_08_DA,PW3,VE2sign_H2,SM08_EA,F10[O-O],B10[O-O],VE3sign_Dz(i),SM15_EA(ri)
Zhao_2016_6,0.5082320846714461,0.08388634578621036,0.4876869690980534,0.3155315353569008,0.4876869690980534,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.5064039065962593,0.4743728274878469,0.5079910334709243,0.3772832563597074,0.5213728311569508,0.4661509725411248,0.4827273637259495,0.4551932294474099,0.16666666666666666,0.4603783398829844,0.4964742921449803,0.512436234896418,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.46001356832553064,0.495581301246931,0.5328704488951397,0.041570037287667914,0.5543926051331054,0.5065687477433247,0.34994993774392835,0.34994993774392835,0.04728713142933583,0.6559832513314239,0.5462601345777145,0.5750686419192723,0.5097553337126843,0.5634925849492172,0.5258641449707788,0.0,0.24296660253662417,0.0,0.0,0.38525683530020893,0.6000000000000001,0.26404959200413736,0.6002278296007291,0.5927437307756076,0.5927437307756076,0.48408717904927634,0.3792687709696737,0.6563208657996349,0.3818662720833931,0.0,0.0,0.7675719370749547,0.22188554662918036,1.0,0.6003368453720338,0.5991452400225198,0.2,0.359388883796882,0.1328580595715169,0.7198834617597902,0.49360503741024386,0.1341569245749817,0.5714285714285714,0.5958938020694182,0.5442012662298712,0.5865472237045202,0.5,0.6006704277116066,0.3821190494294886,0.6015212153949703,0.5551994556784896,0.5551994556784896,0.6160769726155433,0.0,0.13449225070826482,0.6012339916613636,0.6339652926845059,0.6156525377254862,0.5888191978140913,0.5650828470099736,0.6256727975705845,0.6098704668176157,0.3130314090026107,0.657447741745699,0.6125271954823084,0.9175424210505554,0.3333333333333333,0.9535731380010741,0.43851673619662757,0.6247999635536701,0.5101078904015404,0.1621152300344253,0.0,0.5898919595972458,0.5754671426663132,0.37393093331994315,0.8970586045943088,0.0,0.32931121292865484,0.6208514186513243,1.0,0.577092301541726,0.8432468970773221,0.6364165290732344,0.21137443362270503,0.7431192660550465,0.6052159203825997,0.6000000000000001,0.930541757953188,0.4060920692228248,0.6056469397111464,0.0,0.0,0.68806636879097,0.5695503714565495
Zhao_2017_3,0.5398017834983183,0.09149280959291166,0.4088599917007274,0.7982670774407268,0.4088599917007274,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.6788974050545364,0.36267002003447146,0.3862131905399364,0.42261708550362115,0.4308630503727109,0.35792029017795635,0.3683607260143278,0.3518118048587988,0.16666666666666666,0.35447693385616397,0.3772294304148005,0.4075618498751923,0.3525554130542945,0.3525554130542945,0.3525554130542945,0.3244333740500833,0.3525554130542954,0.3639351046121604,0.4039338843222966,0.042856317344024814,0.42120543916578423,0.47893806088825386,0.26655572907486746,0.26655572907486746,0.3923986208155719,0.5707504728917787,0.4162070871168453,0.43779458411074135,0.3754223342936793,0.4283694491310204,0.3886563801260827,0.5,0.18160150157943278,0.0,0.25,0.3645410477201136,0.6000000000000001,0.32466106862934907,0.3968018498135804,0.5685417077653936,0.5685417077653936,1.0,0.5556418113645729,0.4963959492139032,0.554914423676715,0.1111111111111111,0.0,0.6456319091240061,0.27634401116324664,1.0,0.6785010786759957,0.6788573006764828,0.4,0.3974263933958214,0.1907966554247625,0.7713596585360665,0.4763431015635571,0.19070866399294648,0.7142857142857143,0.4546058486389999,0.4039020110029554,0.4473947007611132,0.5,0.4626498866928541,0.5535802332685811,0.4600571827762199,0.5597843320419447,0.5597843320419447,0.4733364622738012,0.0,0.19054963596496016,0.6790147921740285,0.4887690814430412,0.4646291884967919,0.4415996207716404,0.4214494855920563,0.5287446954952797,0.3949353013289514,0.3970965979805364,0.8348030641612123,0.2659255413061723,0.7776152947643644,0.3333333333333333,0.5670034173669327,0.7661221025156304,0.4748847181570426,0.4864190142660445,0.9666733479963131,0.0,0.7623769608740092,0.11979213142343426,0.3581694607746371,0.7854269057980363,0.0,0.2572709295853297,0.48398029454893265,1.0,0.7499076779280442,0.23307541101472595,0.7344720147041786,0.19384226071369715,0.8140994688556262,0.4716216501638124,0.6000000000000001,0.7486317825447077,0.7189362971563044,0.47164405971260503,0.0,0.0,0.7451884117628281,0.5293936909147483
Zhao_2017_5,0.5398017834983104,0.09149280959290709,0.3995608148456604,0.8429166744325955,0.3995608148456604,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.4853795892975201,0.36267002003447146,0.3862131905399364,0.3052227776767597,0.42239222576302105,0.35792029017795635,0.3683607260143278,0.35181180485881836,0.0,0.35447693385616397,0.3772294304148005,0.6133823419867164,0.3525554130542945,0.3525554130542945,0.3525554130542945,0.3244333740500833,0.3525554130542954,0.3639351046121604,0.4039338843222966,0.0428563173440224,0.42120543916578423,0.5297427215892228,0.26655572907486746,0.26655572907486746,0.3111914157131472,0.7260859082138553,0.4162070871168453,0.43779458411074135,0.3754223342936793,0.4283694491310204,0.3886563801260827,1.0,0.18160150157943278,0.20621117144719892,0.0,0.2231940709696682,0.6000000000000001,0.3211665095590476,0.15047049230234577,0.514140255311152,0.514140255311152,0.9956264393497846,0.46693936731108165,0.5024987413451678,0.4662123680384239,0.0,0.0,0.6456319091240061,0.2330725089449091,1.0,0.6453737482010493,0.6457586459773323,0.0,0.359388883796882,0.15621695282171588,0.8227989567967025,0.8117951237271126,0.15614694070219856,0.2857142857142857,0.4546058486389999,0.4039020110029554,0.4473947007611132,0.0,0.4626498866928541,0.46601736679241024,0.4600571827762199,0.529015230710411,0.529015230710411,0.4733364622738012,0.0,0.15638579857643597,0.6462089884947728,0.4887690814430412,0.4646291884967919,0.4415996207716404,0.4214494855920563,0.5049768233879801,0.34966561243936434,0.39709659798054286,0.8355906513227485,0.6483711370823263,0.8381287121523155,0.3333333333333333,0.7957398054592169,0.42247623522419975,0.4748847181570426,0.3225275638479215,0.4407176631712787,1.0,0.7542637703810158,0.31414246536695245,0.14947977188128425,0.7513621216272066,1.0,0.2572709295853297,0.48398029454893265,0.0,0.6410979009957627,0.28710451861955844,0.9919941847248313,0.05495195454032986,0.8140994688556262,0.4716216501638124,0.6000000000000001,0.7486317825447077,0.7189362971563044,0.47164405971260503,0.0,0.0,0.713506541094135,0.5040107524581039
Wang_2022_a,0.5082320846714422,0.0838863457862058,0.4843940418858734,0.29307326135570966,0.4843940418858734,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.46150990016111604,0.4743728274878469,0.5079910334709243,0.3107826410925712,0.5180909010965244,0.4661509725411248,0.4827273637259495,0.4551932294474099,0.6666666666666666,0.4603783398829844,0.4964742921449803,0.593085710166203,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.46001356832553064,0.495581301246931,0.5328704488951397,0.04157003728766677,0.5543926051331054,0.6263927390390762,0.34994993774392125,0.34994993774392125,0.43759122628172603,0.7639331430753229,0.5462601345776728,0.5750686419192723,0.5097553337126843,0.5634925849492172,0.5258641449707788,0.0,0.2429666025366184,0.0,0.5,0.44752095754109167,0.6000000000000001,0.3424395694821347,0.33833314237766504,0.7236442613153775,0.7236442613153775,0.5418844890494335,0.5593386629473471,0.7751824682271397,0.5586020097024023,0.3333333333333333,0.0,0.7675719370749547,0.3008787783276772,0.0,0.6747421340809765,0.675111687545286,0.2,0.7187777675937619,0.2067510370103193,0.6536956766014712,0.7003658278676053,0.2066443167509532,0.4285714285714285,0.5958938020694182,0.5442012662298712,0.5865472237045202,0.0,0.6006704277116066,0.5567287677381719,0.6015212153949703,0.5238247060138059,0.5238247060138059,0.6160769726155433,0.0,0.20620419247703936,0.6750032214968662,0.6339652926845059,0.6156525377254862,0.5888191978140913,0.5650828470099736,0.4720384916702933,0.6809351343731259,0.3130314090026266,0.5691962735152813,0.7440987928093934,0.644698606409277,0.0,0.5832489476152265,0.45313652970809004,0.6247999635536701,0.38581649316869204,0.5776892375830606,0.0,0.7627873569463209,0.14835612335386994,0.01576147254530547,0.8768008497677071,0.0,0.3293112129286335,0.6208514186513323,1.0,0.765795575189562,0.6499440618500938,0.48202493813007696,0.2257115144797559,0.7431192660550465,0.6052159203825997,0.6000000000000001,0.930541757953188,0.4060920692228248,0.6056469397111464,0.0,0.0,0.747899619579689,0.544062422591403
Wang_2022_c,0.5082320846714422,0.0838863457862058,0.4794170877773958,0.2642358282714359,0.4794170877773958,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.4976914495547976,0.4743728274878469,0.5079910334709243,0.3793184393230821,0.5134520159431855,0.4661509725411248,0.4827273637259495,0.4551932294474099,0.16666666666666666,0.4603783398829844,0.4964742921449803,0.5265111371583173,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.46001356832553064,0.495581301246931,0.5328704488951397,0.04157003728766677,0.5543926051331054,0.6263927390390762,0.34994993774392125,0.34994993774392125,0.26326654482374867,0.6951718554777271,0.5462601345776728,0.5750686419192723,0.5097553337126843,0.5634925849492172,0.5258641449707788,0.0,0.2429666025366184,0.0,0.0,0.42999534092667535,0.6000000000000001,0.3472069188974572,0.555154135587777,0.7236442613153775,0.7236442613153775,0.52286137758398,0.5481890986732313,0.7524495084141266,0.5507107353274213,0.0,0.0,0.7675719370749547,0.29484995231460026,0.0,0.6718388118974675,0.6710035223457606,0.2,0.7187777675937619,0.2021757329863569,0.6818109884890102,0.6042037837299543,0.203407744973826,0.4285714285714285,0.5958938020694182,0.5442012662298712,0.5865472237045202,0.0,0.6006704277116066,0.5504855449512429,0.6015212153949703,0.5047361502174139,0.5047361502174139,0.6160769726155433,0.0,0.20364011051595032,0.6726987067420684,0.6339652926845059,0.6156525377254862,0.5888191978140913,0.5650828470099736,0.5430033063808333,0.684843707600099,0.3130314090026266,0.5155701625397242,0.7315328566938218,0.7586664450850136,0.0,0.7712129249532045,0.39659424557078315,0.6247999635536701,0.520980376010973,0.1855875135893899,0.0,0.7733021293443055,0.41024773530398395,0.01576147254530547,0.8851767946315927,0.0,0.3293112129286335,0.6208514186513323,1.0,0.75139359187455,0.8659939412178057,0.47506915681976447,0.21137443362270503,0.7431192660550465,0.6052159203825997,0.6000000000000001,0.930541757953188,0.4060920692228248,0.6056469397111464,0.0,0.0,0.7438144007563692,0.5242441722567595
Wang_2022_d,0.5082320846714422,0.0838863457862058,0.4843940418858734,0.29307326135570966,0.4843940418858734,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.46150990016111604,0.4743728274878469,0.5079910334709243,0.3107826410925712,0.5180909010965244,0.4661509725411248,0.4827273637259495,0.4551932294474099,0.6666666666666666,0.4603783398829844,0.4964742921449803,0.593085710166203,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.46001356832553064,0.495581301246931,0.5328704488951397,0.04157003728766677,0.5543926051331054,0.6263927390390762,0.34994993774392125,0.34994993774392125,0.43759122628172603,0.7639331430753229,0.5462601345776728,0.5750686419192723,0.5097553337126843,0.5634925849492172,0.5258641449707788,0.0,0.2429666025366184,0.0,0.5,0.44752095754109167,0.6000000000000001,0.3424395694821347,0.33833314237766504,0.7236442613153775,0.7236442613153775,0.5418844890494335,0.5593386629473471,0.7751824682271397,0.5586020097024023,0.3333333333333333,0.0,0.7675719370749547,0.3008787783276772,0.0,0.6747421340809765,0.675111687545286,0.2,0.7187777675937619,0.2067510370103193,0.6536956766014712,0.7003658278676053,0.2066443167509532,0.4285714285714285,0.5958938020694182,0.5442012662298712,0.5865472237045202,0.0,0.6006704277116066,0.5567287677381719,0.6015212153949703,0.5238247060138059,0.5238247060138059,0.6160769726155433,0.0,0.20620419247703936,0.6750032214968662,0.6339652926845059,0.6156525377254862,0.5888191978140913,0.5650828470099736,0.4720384916702933,0.6809351343731259,0.3130314090026266,0.5691962735152813,0.7440987928093934,0.644698606409277,0.0,0.5832489476152265,0.45313652970809004,0.6247999635536701,0.38581649316869204,0.5776892375830606,0.0,0.7627873569463209,0.14835612335386994,0.01576147254530547,0.8768008497677071,0.0,0.3293112129286335,0.6208514186513323,1.0,0.765795575189562,0.6499440618500938,0.48202493813007696,0.2257115144797559,0.7431192660550465,0.6052159203825997,0.6000000000000001,0.930541757953188,0.4060920692228248,0.6056469397111464,0.0,0.0,0.747899619579689,0.544062422591403
Wang_2022_e,0.5082320846714422,0.0838863457862058,0.4794170877773958,0.2642358282714359,0.4794170877773958,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.4976914495547976,0.4743728274878469,0.5079910334709243,0.3793184393230821,0.5134520159431855,0.4661509725411248,0.4827273637259495,0.4551932294474099,0.16666666666666666,0.4603783398829844,0.4964742921449803,0.5265111371583173,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.46001356832553064,0.495581301246931,0.5328704488951397,0.04157003728766677,0.5543926051331054,0.6263927390390762,0.34994993774392125,0.34994993774392125,0.26326654482374867,0.6951718554777271,0.5462601345776728,0.5750686419192723,0.5097553337126843,0.5634925849492172,0.5258641449707788,0.0,0.2429666025366184,0.0,0.0,0.42999534092667535,0.6000000000000001,0.3472069188974572,0.555154135587777,0.7236442613153775,0.7236442613153775,0.52286137758398,0.5481890986732313,0.7524495084141266,0.5507107353274213,0.0,0.0,0.7675719370749547,0.29484995231460026,0.0,0.6718388118974675,0.6710035223457606,0.2,0.7187777675937619,0.2021757329863569,0.6818109884890102,0.6042037837299543,0.203407744973826,0.4285714285714285,0.5958938020694182,0.5442012662298712,0.5865472237045202,0.0,0.6006704277116066,0.5504855449512429,0.6015212153949703,0.5047361502174139,0.5047361502174139,0.6160769726155433,0.0,0.20364011051595032,0.6726987067420684,0.6339652926845059,0.6156525377254862,0.5888191978140913,0.5650828470099736,0.5430033063808333,0.684843707600099,0.3130314090026266,0.5155701625397242,0.7315328566938218,0.7586664450850136,0.0,0.7712129249532045,0.39659424557078315,0.6247999635536701,0.520980376010973,0.1855875135893899,0.0,0.7733021293443055,0.41024773530398395,0.01576147254530547,0.8851767946315927,0.0,0.3293112129286335,0.6208514186513323,1.0,0.75139359187455,0.8659939412178057,0.47506915681976447,0.21137443362270503,0.7431192660550465,0.6052159203825997,0.6000000000000001,0.930541757953188,0.4060920692228248,0.6056469397111464,0.0,0.0,0.7438144007563692,0.5242441722567595
Park_2003_1,0.20880980401398375,0.03785686618278025,0.3071652751410223,1.0,0.3071652751410223,0.1422623564623624,0.1422623564623624,0.1422623564623624,0.2558707193506471,0.24335343171695722,0.3010795879577106,0.14568496683137083,0.3147869213599943,0.22995950004808563,0.2578796953437381,0.21138051046904938,0.6666666666666666,0.22002966893942588,0.27995475672135495,0.8287124223313409,0.2377446807679604,0.2377446807679604,0.2377446807679604,0.1442606901231338,0.2377446807679604,0.3236490264445031,0.34077734818267746,0.02795638367870077,0.37497095337520037,0.40865300289045337,0.1205596447563897,0.1205596447563897,0.466853852663702,0.8637298759559711,0.36989409907150783,0.41380142451862056,0.34551286233384104,0.39390406293160396,0.3706803191098338,0.25,0.23215643849443568,0.06932080912479349,0.5,0.18354309396149515,0.8,0.10528450132284062,0.17172602320446295,0.3717574993765247,0.3717574993765247,0.969425469929286,0.04621796988768498,0.48762215083528193,0.046257557003611866,0.4444444444444445,0.0,0.4700228053948301,0.019523596714557404,1.0,0.18833760443668135,0.18797172661195227,0.8,0.0,0.02806878187242888,0.8655641533216314,0.75325448127855,0.028444758440530363,0.7142857142857143,0.44986320936116186,0.3998105423038236,0.44198921652716905,0.5,0.48093243767219285,0.04625311083167,0.4674635493837549,0.5289231758218431,0.5289231758218431,0.5126807752719156,0.0,0.028100907905016792,0.1863139919775877,0.5408072928167211,0.5201755494941214,0.47342812298372294,0.43372188094216746,0.4560818997473408,0.3997108632872106,0.5191761241608298,0.8958408921122505,0.5425739070491903,0.8720129277923969,0.3333333333333333,0.5543269952264267,0.33203263579796083,0.5569022471888463,0.44926605804846487,0.27355545673597936,0.0,0.16732959870148525,0.687956182790785,0.38409962528465624,0.498147225957392,0.0,0.25056450571412725,0.5896919008880843,1.0,0.03704693165392034,0.4993373248114106,0.8995535655192954,0.3998316361800065,0.9082568807339462,0.567620790639098,0.4,0.5418832225982291,0.43520957827444695,0.5754777623762752,0.0,0.0,0.1327489948164854,0.5616376397620284
Park_2003_2,0.24069936852681972,0.04926968515906438,0.3081236868175239,0.948974826882053,0.3081236868175239,0.14232989659993533,0.14232989659993533,0.14232989659993533,0.21170489924102714,0.2570636107744546,0.3263387803399116,0.14765993841299868,0.31571044065327136,0.2409660698948599,0.27459869889401656,0.2186082638866118,0.6666666666666666,0.22900110183617262,0.30088456185938206,0.8618887595348577,0.23832449148386825,0.23832449148386825,0.23832449148386825,0.14433952111565373,0.23832449148386914,0.3619118557675858,0.37264098691125724,0.03743049548739089,0.40701794766380495,0.4107636470940257,0.12061245863549708,0.12061245863549708,0.4883105619597725,0.8909133532821509,0.407731105242366,0.4542717417826383,0.38772220501715715,0.42975533451488257,0.41722130768390997,0.25,0.16629899050855634,0.33068553797706945,0.5,0.12685200967492904,0.8,0.13474255132458202,0.21236304035628678,0.37399194622334786,0.37399194622334786,0.9477609964842323,0.0,0.49214365465111176,0.0,0.4444444444444445,0.0,0.4744116586171696,0.0,1.0,0.0697591504575592,0.06924681940641042,0.8,0.0,0.004553325092711516,0.8680555935444452,0.7846948926209025,0.004926907866977984,0.7142857142857143,0.4981041203042631,0.4510982465462927,0.48699408164837266,0.5,0.5368378103111207,0.0,0.5185363476287144,0.5309264080136895,0.5309264080136895,0.5687091253916368,0.0,0.004500125101632571,0.0662086780568526,0.6050409385626585,0.5883864910414331,0.5355484020672847,0.49019758837386007,0.46970936388807516,0.4083141424238303,0.5191761241608267,0.9686305373562103,0.7545577504604252,0.8727135272418218,0.3333333333333333,0.5189568585044739,0.21971405641540143,0.6291744184552375,0.44619299921797095,0.29796360746083594,0.0,0.20589714958791513,0.7090010294388112,0.38409962528465624,0.5696641082805887,0.0,0.2508168771894521,0.6638574187055477,1.0,0.0,0.5071206640114934,0.880193258747586,0.3998316361800065,0.8560582094273963,0.6291411838326253,0.4,0.6390091912532796,0.39683833285522374,0.6389420265196541,0.0,0.0,0.0058988237393271525,0.6168474098793633
Park_2003_4,0.0,0.012734337872465027,0.3072161282590615,0.9113457230773185,0.3072161282590615,0.1422627952997848,0.1422627952997848,0.1422627952997848,0.05661158919039677,0.24391192740210688,0.3028841385743348,0.05922650812330588,0.3148388142256451,0.2303048271913708,0.25864305041166613,0.2115446022641123,0.6666666666666666,0.22027881095788704,0.2813019822373821,0.9770838768582588,0.2377741955628192,0.2377741955628192,0.2377741955628192,0.14426135200779688,0.2377741955628192,0.327377920657856,0.34430728775358066,0.010883739048999445,0.38195193566844576,0.40880277342521687,0.1205599531111643,0.1205599531111643,0.18135107670737272,0.9579963601273978,0.3745850439608125,0.4242380318461736,0.3503580244722695,0.4024099086704327,0.37700893511047084,0.25,0.07204305187135995,0.26136472885227463,0.5,0.03547274063190037,0.8,0.07963966465809871,0.142845946774952,0.3719153004819944,0.3719153004819944,0.9308238387172699,0.09934435155071175,0.475826710079369,0.09936913567331346,0.4444444444444445,0.0,0.4710115159203223,0.060612866320714484,1.0,0.2620051084380788,0.2617901386332845,0.8,0.0,0.06366499711305823,0.9298193574336353,0.8488949923729239,0.06402284356695975,0.7142857142857143,0.45985277139665737,0.40811764080611823,0.4548202129823098,0.5,0.49473796715390783,0.0990452493563655,0.4834691730616143,0.5290358453376482,0.5290358453376482,0.5325337773910874,0.0,0.0634828350763066,0.26027249561142163,0.5661877108676023,0.5393648764733108,0.48791345684906773,0.44467337083477787,0.4645859931154481,0.40474387533202816,0.5191761241608298,0.9667216577468203,0.7545577504604248,0.8727135272418218,0.3333333333333333,0.8260493446592285,0.21971405641540143,0.5814716915062466,0.4590009658842016,0.0,0.0,0.12208070376690089,1.0,0.38409962528465624,0.5696641082805887,0.0,0.25057780687424014,0.6284437904164699,1.0,0.09985880679127243,0.5440288208320432,0.8869638100127277,0.3998316361800065,0.8560582094273963,0.5926948829587033,0.4,0.5495844298373918,0.4064046170977865,0.6047511171258337,0.0,0.0,0.2439367147161593,0.5745711677233949
Park_2003_6,0.3338925224420358,0.08180839239772343,0.30722595360359506,0.9424629535686257,0.30722595360359506,0.14226289262344682,0.14226289262344682,0.14226289262344682,0.372262729051055,0.24465726260235865,0.30539743043771495,0.21513482485745528,0.31485022708674393,0.23081128088930125,0.25976361249200863,0.21177768825211718,0.6666666666666666,0.22062034507022243,0.2829469776490008,0.7690015309960718,0.23777953616252567,0.23777953616252567,0.23777953616252567,0.1442615559841145,0.23777953616252567,0.3311689893634444,0.3479475290452676,0.06335599804711116,0.38528948746487757,0.4088271043888998,0.12056001249375381,0.12056001249375381,0.39091241242109825,0.8385730837329515,0.38023556018369753,0.4290340475825909,0.3549869037789861,0.4064617640900652,0.38264900738080243,0.25,0.08853207402583729,0.19379517565466356,0.5,0.2839257517599,0.8,0.038270950708603785,0.26341943206609897,0.3719404161633735,0.3719404161633735,0.946338350021252,0.17848151487711664,0.5341455551470929,0.17850295066231223,0.4444444444444445,0.0,0.4713165609634711,0.1199434992517978,1.0,0.3562924051363694,0.3561885728356744,0.8,0.0,0.11745185916373857,0.7920215372939725,0.7186798344898473,0.11778863707979254,0.7142857142857143,0.46782362686060175,0.41497055300415475,0.4607436716042894,0.5,0.5070071783241019,0.17777973641298958,0.49036141668995015,0.529060647195652,0.529060647195652,0.5413375965436646,0.0,0.11701465097068788,0.3548724983903331,0.5759367597634046,0.5513231180567129,0.49790562383193127,0.4529688545230339,0.42890455676179595,0.4546584665423239,0.5191761241608235,0.8948962433861638,0.6917929045587053,0.8568605228718926,0.3333333333333333,0.655559589532682,0.2835072433856318,0.5952071249285851,0.40059062405143364,0.12734669374873026,0.0,0.05672821819837372,0.8332137849909524,0.38409962528465624,0.5250067082189132,0.0,0.25058036627181934,0.6404344674376814,1.0,0.18753385574114717,0.5143176157495655,0.8930450018568321,0.3998316361800065,0.8073394495412844,0.6070673873062615,0.4,0.6041597165644292,0.3927006648792506,0.6171332477140679,0.0,0.0,0.3607791907556759,0.5807383303050404
Park_2003_7,0.5635154484240554,0.22790729402728727,0.30722749055572063,0.7887769149449115,0.30722749055572063,0.14226290206237113,0.14226290206237113,0.14226290206237113,0.4853141327395557,0.24491565935340454,0.30611850660685747,0.25881570664245923,0.314853591370694,0.23098499024611474,0.2601228781872553,0.21186103630111042,0.6666666666666666,0.22074227502498722,0.28350143633459,0.7175364569266214,0.23778033200173088,0.23778033200173088,0.23778033200173088,0.1442615983841944,0.23778033200174953,0.3317823511534286,0.3491655141472183,0.18505927071725908,0.3862673324644623,0.40883075973162164,0.12056001617202305,0.12056001617202305,0.19435091644613744,0.8089899052686942,0.3815604283156171,0.43037650608223554,0.35572890051439643,0.4078184412201722,0.3835500007151751,0.25,0.2676617984367029,0.24894873305974016,0.5,0.4204439466584014,0.8,0.06141344790793435,0.3094289601843508,0.37194340231494394,0.37194340231494394,0.7637828966973274,0.3756692369778549,0.5926044270253089,0.3756983935097169,0.4444444444444445,0.0,0.4714221526658875,0.27325599046600657,1.0,0.5335887801579241,0.5335867323804908,0.8,0.0,0.26031736225446955,0.7278396184054072,0.6631922522002056,0.26060285720096477,0.7142857142857143,0.47064860692823896,0.41607237560381627,0.4628913411572215,0.5,0.5088251895530878,0.3741849912570485,0.49211095068605726,0.5290649074723186,0.5290649074723186,0.5449973783937869,0.0,0.2593648350734778,0.5325393386391706,0.5779420821540731,0.553569677512181,0.4996292075195736,0.4543330191772057,0.3569509668714348,0.517302421309042,0.5191761241608362,0.8141027384016652,0.5878462861968021,0.7698424623561566,0.3333333333333333,0.9075145345519218,0.3904507779821311,0.5981679037299745,0.3303370596560611,0.0383561583926566,0.0,0.08423101737455685,0.9635788539561303,0.38409962528465624,0.44482637628999755,0.0,0.25058076536810603,0.641919956596265,1.0,0.3981803243485114,0.42498595364151015,0.8909047756104476,0.3998316361800065,0.7190366972477071,0.6135681928225045,0.4,0.45203838140210806,0.3591523244130816,0.6235653309163256,0.0,0.0,0.5549665109573396,0.5825388030437049
