,PCA1,PCA2,group
158855,0.4781873624094599,0.13962247317796744,Pubchem
159467,0.4719335200342739,0.3921122520595067,Pubchem
160067,-0.5315932409415033,0.3642327851188691,Pubchem
163888,0.47167183803494167,0.44769420242060665,Pubchem
163947,-0.5463091423747549,-0.11198384314231141,Pubchem
167321,-0.5331721628694869,-0.0620691942662282,Pubchem
172963,-0.5440323132571768,0.278758131095894,Pubchem
175228,-0.5203392945168027,0.20695797295679058,Pubchem
176826,-0.5437335928903957,0.09283664095345386,Pubchem
188350,-0.5475580272019877,-0.12918527343839994,Pubchem
189237,-0.524605530393079,0.16342675979014226,Pubchem
189495,-0.529458489582122,0.32185178961256666,Pubchem
189898,-0.5320129894856171,0.15926685114474534,Pubchem
191759,-0.5056170797953108,0.4953926066711271,Pubchem
191803,-0.4793358833063622,-0.10826322260588253,Pubchem
194168,0.4049429749693024,0.5181694413486868,Pubchem
195909,-0.5414713569938288,0.07762536696852315,Pubchem
196433,-0.4981179551611607,0.18954218871950196,Pubchem
196459,-0.5257082443621632,-0.01646991629922411,Pubchem
196709,-0.5493318826778906,0.12799298786012864,Pubchem
196710,-0.5526813204903659,0.15761469116525822,Pubchem
196788,-0.5287511951565583,-0.03550073194062863,Pubchem
197610,-0.5556315050915038,0.054927854226926344,Pubchem
215493,-0.5205408317066822,0.19828400796045273,Pubchem
217704,-0.4999009252764899,0.24181861788155737,Pubchem
233065,0.46683034696525594,0.3810611994277917,Pubchem
245694,-0.5563606117626517,-0.2094744055435488,Pubchem
248010,-0.5498392522559808,0.18903960228781957,Pubchem
254843,-0.5165473346221177,-0.11562361180017755,Pubchem
260474,0.49467554570455585,0.5159413969969912,Pubchem
289637,-0.5852430691768981,0.004796908860380617,Pubchem
317398,-0.5364048737340313,0.1796205928492998,Pubchem
324310,-0.5220209758458596,-0.010346708706947419,Pubchem
365526,-0.520315908167621,-0.06514518520542291,Pubchem
395997,-0.5277396130073535,0.1131368797063282,Pubchem
401060,-0.5555356803055832,-0.004585722597007054,Pubchem
439541,-0.5055496066942096,0.5058031877600345,Pubchem
439686,0.4486673282503216,0.3071032780452293,Pubchem
439866,0.45848342376673856,0.12840839118042574,Pubchem
439920,-0.5607259506061978,-0.06788124127863485,Pubchem
440393,0.43969342461854777,0.28628022809324516,Pubchem
444171,-0.5225191922494193,-0.1336271062878736,Pubchem
444450,-0.5323523046511857,0.4033005766073538,Pubchem
446940,-0.5484225680938104,0.20188176275630612,Pubchem
447069,-0.5341638282833644,0.002287256090284652,Pubchem
448378,-0.5325651218301964,0.2514970604922409,Pubchem
448820,-0.5241599708300668,-0.03307059025080965,Pubchem
451451,-0.5501219237405903,-0.1306009058590331,Pubchem
451522,-0.5606022726076282,0.008917663679598878,Pubchem
451616,-0.5490598493405408,0.1312821972587737,Pubchem
451874,-0.5430391523598009,-0.055799096823990216,Pubchem
451877,-0.5330410138194556,0.09088171542493372,Pubchem
451915,-0.5259367056190628,0.012160774960636713,Pubchem
452054,-0.5160876630543821,0.2825903884054786,Pubchem
452061,-0.5749696539032985,-0.020543367648590112,Pubchem
452090,-0.5386142428908001,-0.06908454248756385,Pubchem
452769,-0.549458138262108,0.1944206574727242,Pubchem
452774,-0.5259715043013921,0.21622730769212956,Pubchem
452775,-0.5315965754639769,0.15067751757189013,Pubchem
453168,-0.5414512501285881,-0.0683144624070136,Pubchem
453180,0.43014294567149247,0.1520381299492221,Pubchem
453996,0.4682905720639091,0.45377956664285785,Pubchem
454528,-0.5436061055844859,-0.07194236995369065,Pubchem
454530,-0.5436061055844859,-0.07194236995369065,Pubchem
454533,-0.5153083687016039,-0.14250718540883775,Pubchem
454534,-0.5153083687016039,-0.14250718540883775,Pubchem
454983,-0.5750455909199313,0.12619403281064723,Pubchem
455179,-0.5436061055844859,-0.07194236995369065,Pubchem
455180,-0.5577164751101911,-0.050483038212639365,Pubchem
455182,-0.5153083687016039,-0.14250718540883775,Pubchem
455669,-0.5671225135891589,0.19173626752635753,Pubchem
456327,-0.5457836661761416,-0.057709510927349474,Pubchem
457015,-0.4958641897555004,-0.03281092675947194,Pubchem
460466,0.4100510515940513,0.15457402906865023,Pubchem
460467,0.41424707149116097,0.13359527149345507,Pubchem
461404,-0.5215114367416838,-0.10515760845091171,Pubchem
464373,-0.5343971002592954,0.1405084550857029,Pubchem
464374,-0.5476607038976605,0.1564641492648322,Pubchem
464375,-0.5852835749441173,0.29764653696800436,Pubchem
464377,-0.53691050664239,0.1290698647733064,Pubchem
464379,-0.5243244601325217,0.05944348278662327,Pubchem
464388,-0.5443308949157668,-0.002009950764387927,Pubchem
465413,-0.5113617043551483,0.1270162884622652,Pubchem
466018,-0.5938928192465377,0.06694668819345842,Pubchem
466039,-0.5724220980531279,0.003126594633642051,Pubchem
466400,-0.5276987133333915,-0.2608686605735198,Pubchem
466420,-0.5322489637907758,0.06563768202559479,Pubchem
467290,-0.5547692328076045,-0.01815722162202085,Pubchem
467291,-0.5376258158711262,0.10410737815203283,Pubchem
467292,-0.5214804682438853,-0.006043571802912905,Pubchem
467294,-0.5567394806607534,0.15274769991507792,Pubchem
469074,-0.5115558231608313,-0.3232222344485462,Pubchem
469184,-0.5291382854891641,-0.019041398113266775,Pubchem
469441,-0.5371831183467987,0.20873691205785586,Pubchem
469442,-0.5607249282439536,0.04183726285531245,Pubchem
469699,-0.520315908167621,-0.06514518520542274,Pubchem
469866,-0.5812954595912604,0.22432185350279507,Pubchem
469867,-0.5882870898221558,0.19715482029349113,Pubchem
469868,-0.590581832662298,0.1797379095655223,Pubchem
469869,-0.5609206884360516,0.043073953937108334,Pubchem
470024,-0.5542784878195381,0.29904948624331146,Pubchem
470046,-0.5660067660741818,-0.1228397783987614,Pubchem
470049,-0.6147803398768864,-0.009014052082161718,Pubchem
470053,-0.6104861551434401,-0.008170844109835367,Pubchem
470065,-0.6078870127486656,-0.21644234096541337,Pubchem
470067,-0.6027015230066602,-0.2199456191575045,Pubchem
470797,-0.5259542263430512,0.09343412948925357,Pubchem
471865,-0.540474017760378,-0.16930980782212904,Pubchem
472632,-0.5047449617898021,-0.005638455757244355,Pubchem
472633,-0.5217961582903342,-0.2679394838190758,Pubchem
472635,-0.5326141606933036,-0.05073014427229057,Pubchem
472636,-0.5823675898398766,0.22974171752452557,Pubchem
472637,-0.5737101488692975,0.23954521445516003,Pubchem
472638,-0.48549597602334654,-0.08298147024481133,Pubchem
472655,-0.5047449617898021,-0.005638455757244355,Pubchem
472656,-0.48549597602334654,-0.08298147024481133,Pubchem
472657,-0.48620145106178775,-0.11991755502875827,Pubchem
472658,-0.49793439103206055,-0.06295369018732867,Pubchem
473083,-0.6019414630440942,-0.049572482237110256,Pubchem
475501,-0.5193605249256545,-0.012410491405727149,Pubchem
475524,-0.5215114367416838,-0.10515760845091171,Pubchem
476406,-0.5606022726076282,0.008917663679598878,Pubchem
477547,0.49223058261218133,0.3687382522221187,Pubchem
477548,0.49770416280287305,0.17740992027818855,Pubchem
477875,0.454431667947644,0.5302848162891665,Pubchem
478559,-0.5540170365108007,0.27138495553625985,Pubchem
478560,-0.5681782090449843,0.43721681969132054,Pubchem
478561,-0.5596932923947762,0.6080840351833844,Pubchem
478563,-0.589489861080394,0.3864952799475573,Pubchem
479299,-0.5285614597543987,0.05227071337674281,Pubchem
481078,0.4630430835763832,0.4502082226851218,Pubchem
481083,-0.5175572556132311,-0.2178254737096528,Pubchem
481528,-0.528586505453457,-0.003077958653939236,Pubchem
481530,-0.4870222795331641,0.053835526371411514,Pubchem
482632,0.4052512731033061,0.46207593471547254,Pubchem
489519,-0.5273243825681497,0.03311561348069635,Pubchem
489877,-0.5219150224666466,-0.20746973740578617,Pubchem
490263,0.45246166774261515,0.21945085690654653,Pubchem
490310,-0.5279444399455606,0.11288856751773851,Pubchem
490390,0.4342007719678539,0.5854478646202154,Pubchem
490432,-0.5100891142924262,0.06681043212672184,Pubchem
490433,-0.5408457870343715,-0.0642146065798284,Pubchem
490444,-0.5180266260796038,-0.1600801556739336,Pubchem
490629,0.43876109023477267,0.289644859778192,Pubchem
490630,0.4334698697252846,0.2596643190352541,Pubchem
490682,-0.551674884056894,0.07425503898214794,Pubchem
490683,-0.551674884056894,0.07425503898214794,Pubchem
490684,-0.5701223594462504,0.09189765229373345,Pubchem
492032,-0.5414721773022456,-0.15285600489746148,Pubchem
492197,-0.6216879230802995,-0.009745052391389142,Pubchem
492200,-0.6033545297714348,0.011918870710427312,Pubchem
492409,-0.5344534424598806,-0.09987359298751065,Pubchem
492561,-0.6123643145302307,-0.18197810200048653,Pubchem
493442,-0.5264104885607782,0.1774890941821062,Pubchem
493452,-0.5483995424037995,0.06478390214845738,Pubchem
493453,-0.5641164834458205,0.11078012455211654,Pubchem
493454,-0.5488260947079172,0.07003073129260981,Pubchem
494271,-0.5535348506904038,0.1466227500524918,Pubchem
495012,-0.5434283155315709,-0.09435365615600937,Pubchem
500247,-0.553416708815051,0.17849688069095845,Pubchem
501517,-0.5288556885107509,-0.13618705177932333,Pubchem
501518,-0.5274925195347212,-0.1680963206037801,Pubchem
501519,-0.519262148461717,-0.22863207079465972,Pubchem
503009,-0.5380235693725814,0.03735354534279435,Pubchem
503811,-0.587426388668101,-0.12299128644400832,Pubchem
506146,-0.5845313863003593,0.0712163117368609,Pubchem
510948,-0.5610177093778196,0.034111020770459494,Pubchem
510983,-0.4996503436724318,0.48464928020707976,Pubchem
511666,-0.5229322893378247,0.08061319353836793,Pubchem
511856,-0.5580528166130341,0.016334231380825872,Pubchem
511981,-0.520315908167621,-0.06514518520542274,Pubchem
512136,0.4256127678986617,0.6091653287178339,Pubchem
512286,-0.4762242891277342,-0.0645679179220717,Pubchem
512290,-0.5287334624065918,0.2987755704899629,Pubchem
512291,0.44571510229200756,0.3158319296008044,Pubchem
512590,-0.5336703391284505,0.009337649894064964,Pubchem
512594,-0.5319636659525151,0.02546848019746053,Pubchem
512595,-0.5284471066931662,0.01323282887305844,Pubchem
512658,-0.5094187069248631,-0.27806620822922196,Pubchem
512679,-0.5033856998375741,-0.04609455720761518,Pubchem
512680,-0.4836568408586098,-0.050591247615722534,Pubchem
512705,-0.5643416046414665,0.1162409992576665,Pubchem
512707,-0.5463152623837628,0.0014988759999936363,Pubchem
512708,-0.5573774484525851,-0.014885377108916454,Pubchem
512717,-0.5501605793525918,0.13935910902057402,Pubchem
512718,-0.5719490862905423,0.10579509105671174,Pubchem
512719,0.44255239318886874,0.33735257972292454,Pubchem
512720,0.440673563159604,0.2587785172917157,Pubchem
512724,0.45117035287694224,0.2695248904973407,Pubchem
513716,-0.5277012903528917,-0.22735602826428483,Pubchem
513870,-0.5082425026901494,0.3498773558724739,Pubchem
515223,-0.5491863483844254,0.13534916190197854,Pubchem
515224,-0.5226100352769643,-0.04608888632702165,Pubchem
516040,-0.5733906203181964,0.0695079934729059,Pubchem
516053,-0.6172998742163288,-0.14588117852733204,Pubchem
516066,-0.5836259090241172,-0.025549504335442716,Pubchem
516072,-0.5644648960458621,-0.0006648916659760383,Pubchem
516074,-0.5657356233791763,-0.06181333051481773,Pubchem
516084,-0.576005076366495,0.04455982045254927,Pubchem
586070,-0.524665381624493,0.0701322600826314,Pubchem
638036,-0.5325651218301964,0.2514970604922409,Pubchem
639409,-0.5468768616742576,-0.04923018523992379,Pubchem
639614,0.4544479878679688,0.25970829242749405,Pubchem
1362195,-0.5224376445052427,0.3253557483193027,Pubchem
2777912,-0.5538536468654024,0.2346056106817632,Pubchem
2823635,-0.515927556225222,0.11410140534276458,Pubchem
3002879,-0.4921338368845754,-0.1149582176749458,Pubchem
3004988,-0.4441353760981727,0.08957907788998577,Pubchem
3006525,-0.5454723140921041,0.008082384144013001,Pubchem
3006932,-0.5364251492580951,0.20294516034662335,Pubchem
3007123,0.45455486987503807,0.12349076150309139,Pubchem
3007215,-0.5020221937811595,0.3654870145271093,Pubchem
3007217,-0.515141813491068,0.046298337639749436,Pubchem
3007218,-0.513943859707007,0.03368114117135817,Pubchem
3007220,0.4435655170035839,0.49630226512108055,Pubchem
3007223,0.4563593065312292,0.24773922810207824,Pubchem
3007224,0.4572482267712162,0.23653194524884077,Pubchem
3007919,-0.555127351709838,0.3061106530484868,Pubchem
3007920,-0.5221919837224277,-0.09426585877684442,Pubchem
3008125,-0.5369013661475582,0.33060010455553185,Pubchem
3009784,-0.526084936984571,-0.09297909581157214,Pubchem
3009858,-0.51290534884871,0.2112720356898174,Pubchem
3009862,-0.5512886959170774,0.20392977931328757,Pubchem
3009936,-0.540387206658097,-0.0757270851362174,Pubchem
3009937,-0.5398462598677011,-0.05774596831276225,Pubchem
3010291,-0.49677215631188054,0.13000324880829311,Pubchem
3010376,-0.5644257516313336,0.20062016653554132,Pubchem
3010377,-0.5392626446363528,0.19945991163322205,Pubchem
3010378,-0.5516264686434549,0.3447914378587452,Pubchem
3010380,0.4087158041846253,0.32378316369810295,Pubchem
3010384,-0.574558163819497,0.18766906628563634,Pubchem
3010388,-0.5729316273051704,0.0402361426584846,Pubchem
3010606,-0.478658143071501,0.2409749068315948,Pubchem
3011744,-0.5595260102327193,0.023341005937149908,Pubchem
3011897,-0.5111272033863663,0.08394033709850357,Pubchem
3011898,-0.5330206387583539,0.11611454508030297,Pubchem
3011899,-0.546454255926925,0.10624330712439754,Pubchem
3011900,-0.5169994944561837,0.06019370550977425,Pubchem
3011901,-0.5261013168094065,0.2934373624728297,Pubchem
3034570,-0.5301621492047758,0.14246111771193987,Pubchem
3034599,-0.5253463405090459,0.06670210431802268,Pubchem
3042985,-0.5272828521054453,0.37015053880034526,Pubchem
3080608,-0.5238755861476401,0.028723092500745968,Pubchem
3080705,-0.5104835190227661,0.20717646879708249,Pubchem
3080922,-0.49236814783314037,0.4100380568548877,Pubchem
3081390,-0.5430679539595554,0.43143445080529325,Pubchem
3901376,-0.5237373298545519,-0.042091486377560404,Pubchem
5270525,-0.5186746848825199,0.1034608253624389,Pubchem
5270727,-0.5021664289096611,-0.07170796818168487,Pubchem
5270802,-0.5375253882355687,0.05788787543534748,Pubchem
5271015,-0.5325966379223205,-0.15642378334018756,Pubchem
5271297,0.4035811586198811,0.4888465750149038,Pubchem
5271785,-0.5044361334385633,-0.05676735601295713,Pubchem
5271786,-0.5192786830711683,-0.09804278866474685,Pubchem
5272654,-0.527930242129473,0.2418381793443041,Pubchem
5273506,-0.5949241104730871,0.34415579494888493,Pubchem
5470408,-0.5144673126865495,0.06122230110909218,Pubchem
6102683,-0.4884246918960051,0.19016593467663837,Pubchem
6334737,-0.5393828198184241,0.035698791866638185,Pubchem
6334920,-0.549867755492023,0.004391107996654333,Pubchem
6338568,-0.5379491196849915,0.3719921829085206,Pubchem
6420052,-0.5325651218301964,0.2514970604922409,Pubchem
6439425,0.5661541170652328,0.12222164428065878,Pubchem
6450904,-0.5320297207011314,-0.004496446388327093,Pubchem
6452664,0.4501112071997605,0.37057882207908693,Pubchem
6454537,-0.5445237608955086,-0.23374275991157564,Pubchem
6475236,-0.5446575664912301,0.053220890325802496,Pubchem
6475823,-0.5754232845006823,0.2689352033767449,Pubchem
6476927,-0.5344178753044614,0.1878050036763492,Pubchem
6479205,-0.5256705769515446,-0.08737201501157996,Pubchem
6479393,-0.5288770342803261,-0.08228924981035891,Pubchem
6479521,-0.504570523659049,0.029093325442800924,Pubchem
6481833,-0.5174087150477736,0.015931433831584924,Pubchem
6483433,-0.5124148035725231,-0.031321412340354834,Pubchem
6531437,-0.540474017760378,-0.16930980782212904,Pubchem
6714006,-0.5144246729340862,0.23085264186798177,Pubchem
6852187,-0.5365747531679411,-0.011082788480623997,Pubchem
6915817,-0.520315908167621,-0.06514518520542274,Pubchem
7043952,-0.5540903179681695,0.21903352173594906,Pubchem
9842606,-0.572998509267151,-0.09021382848510166,Pubchem
9856930,-0.547491913164635,0.12708123723687434,Pubchem
9861379,-0.5329843510467933,0.15095769835643716,Pubchem
9879442,-0.5352690136273321,0.21542015603509176,Pubchem
9881445,-0.5628569475147324,0.23781171120440006,Pubchem
9881814,-0.5203916171921248,-0.12706970880094923,Pubchem
9881866,-0.5091203281545732,-0.09413969409325239,Pubchem
9882903,-0.5353283906118834,0.03190008293213784,Pubchem
9885936,-0.5609950987130853,-0.16395602570150114,Pubchem
9965654,-0.543640817432787,0.22249163839643163,Pubchem
10017261,-0.4996503436724318,0.48464928020707976,Pubchem
10019708,-0.5570325561517776,-0.0006983600630630151,Pubchem
10040688,-0.5297058559179779,0.11403053927205868,Pubchem
10041129,-0.5563221622448642,-0.01946674847342075,Pubchem
10065192,-0.5293596763831305,-0.02080913992385882,Pubchem
10106801,-0.5183539634247176,0.1636037533163682,Pubchem
10107866,-0.5101888761733151,-0.07435189042687569,Pubchem
10264872,-0.5514260424055797,0.10242833544284936,Pubchem
10308889,-0.5237328953323235,0.3552991025684406,Pubchem
10334791,-0.5364190550983523,0.09203948512313131,Pubchem
10335670,0.5496860861492513,0.18234755752840023,Pubchem
10355712,-0.5296096681616359,0.11752019449962214,Pubchem
10379132,-0.5706311836743281,0.1620745995388431,Pubchem
10403118,-0.5318653203171354,0.3745200461902939,Pubchem
10405378,-0.49474958923992285,0.10197835970118495,Pubchem
10469813,0.5012952806667583,0.3539108035630892,Pubchem
10492175,-0.5325651218301964,0.2514970604922409,Pubchem
10586962,-0.5273243825681497,0.03311561348069635,Pubchem
10588735,-0.5362357407649629,0.14501529352623874,Pubchem
10610233,0.48682793723847634,-0.01805640014618486,Pubchem
10661693,0.44645145815746795,0.5116150250958018,Pubchem
10735437,-0.5089283279137149,0.11918872451914758,Pubchem
10828395,-0.5235153832581416,0.19744534228282937,Pubchem
10833407,-0.5502600554644975,0.016665031750907958,Pubchem
10870487,-0.4868896940460718,0.05563468918963203,Pubchem
10879554,-0.5236151063659499,0.08063200370973089,Pubchem
10933976,-0.5249665319097238,0.09226986878542623,Pubchem
10966430,-0.5437421764585856,-0.13675611048174646,Pubchem
10977550,-0.5355917408372903,0.11167744917525822,Pubchem
11032861,-0.5325651218301964,0.2514970604922409,Pubchem
11043123,-0.5793565916116197,0.07261666095574329,Pubchem
11043124,-0.5359476784632646,0.01568893842796507,Pubchem
11087275,-0.5226157966643468,0.06873275139536826,Pubchem
11129803,0.4698707925270071,0.45090213504002213,Pubchem
11151091,0.46683034696525594,0.3810611994277917,Pubchem
11163152,0.49467554570455585,0.5159413969969912,Pubchem
11173202,-0.5208813409944374,0.2939244834762184,Pubchem
11196409,-0.5487397105320216,0.26143788281226865,Pubchem
11196791,0.47239912124688954,0.239408408225549,Pubchem
11277569,-0.5169286398704894,0.10686370647678115,Pubchem
11551453,-0.5297959131738806,0.11997331742445208,Pubchem
11630346,-0.49269858958348745,0.16591713037344696,Pubchem
11697766,-0.5410970700546734,0.27844378831237404,Pubchem
11737492,-0.5168697052236271,0.08812987095920025,Pubchem
11749237,-0.5328752167014338,0.010571208383381625,Pubchem
11776820,-0.5250683142142771,-0.2038386495045094,Pubchem
11778706,-0.5452691363169511,0.020565430124019304,Pubchem
11779021,-0.5034052920161038,0.1832322991259951,Pubchem
11779374,-0.5722678672921457,0.016802105335620557,Pubchem
11780986,0.4610255379776078,0.13666153943012588,Pubchem
12044417,-0.5334961234551948,0.12310648747042803,Pubchem
12067880,-0.565183769413241,0.02643245909578921,Pubchem
12150481,-0.4917554363221526,0.04623526662328011,Pubchem
12315238,0.45287213316045216,0.44602593927607587,Pubchem
12358320,-0.5325651218301964,0.2514970604922409,Pubchem
12497373,0.48239753896452137,0.21455588026163272,Pubchem
12787947,0.4633966634926845,0.3405089917786757,Pubchem
12799571,0.4499975695262616,0.41632715236105405,Pubchem
12800102,-0.5273243825681496,0.033115613480696214,Pubchem
12810881,-0.4885617573400842,0.36768819558636395,Pubchem
12873547,-0.5153868565803169,0.14911793508111792,Pubchem
13009044,-0.5173328054117105,0.0022916674970659286,Pubchem
13009312,-0.5485925445807961,0.23072467324912355,Pubchem
13072932,-0.5098219034894403,0.2027380397805334,Pubchem
13712878,0.45343479390363134,0.3139072303076124,Pubchem
13830713,-0.5697019328520521,0.3717005576681905,Pubchem
13831291,-0.5767937602854721,-0.005193107898399116,Pubchem
13831293,-0.5724774213614713,-0.004524398742665787,Pubchem
13846336,0.4483230712035641,0.26315506396750976,Pubchem
13915760,0.458175801985101,0.08394742999961996,Pubchem
14018661,-0.5207956310323458,-0.08993833307516769,Pubchem
14156718,-0.5109006657519627,0.05128022238162148,Pubchem
14159235,-0.5519936086769974,-0.057871601542054125,Pubchem
14216458,-0.5493478829477001,-0.024039988449325658,Pubchem
14237950,-0.508411517235937,0.3364125326112125,Pubchem
14258187,-0.5279078977407476,0.09796863362208053,Pubchem
14284094,-0.5231296316442413,0.07052325385637345,Pubchem
14286993,-0.5080713813834536,0.013102983073700832,Pubchem
14310518,-0.5506492975886014,0.024347585507431033,Pubchem
14330067,-0.571674594878972,0.20829075270530642,Pubchem
14408976,-0.5321085998007677,0.3256754030242292,Pubchem
14408979,-0.5280999450851825,0.5183059597304308,Pubchem
14430355,-0.5568137464235728,0.2811309138417614,Pubchem
14498611,-0.5654526450166111,0.12783606452304888,Pubchem
14503364,0.43127168996805937,0.3014192546697294,Pubchem
14520939,0.4507657174914564,0.22012029952406922,Pubchem
14604625,0.4748062461661569,0.1873995551755798,Pubchem
14630157,-0.562709146200477,-0.022206711128801765,Pubchem
14654332,-0.5501219237405904,-0.13060090585903245,Pubchem
14825624,-0.5236294932722293,0.1966604090282371,Pubchem
14840825,0.4750119748761006,0.05953996155232535,Pubchem
14842842,0.4727662926754599,0.28466387341302013,Pubchem
14843513,0.4812777508206871,0.29215846743939017,Pubchem
14999717,-0.5153258906545303,0.08066384504687063,Pubchem
15024543,-0.5441409254909294,-0.0011201884338789215,Pubchem
15118691,-0.5555424392764179,0.21505408420033195,Pubchem
15217015,-0.4935164819618252,0.20926142877396436,Pubchem
15410715,-0.5077559242584346,-0.31944765176024026,Pubchem
15450711,-0.4998427663559002,0.5864945868916165,Pubchem
15450939,-0.5217975863231604,-0.10378696283712231,Pubchem
15480629,-0.5234690151729211,0.17706729483344288,Pubchem
15485095,-0.534663816027912,0.2852898233091852,Pubchem
15612716,-0.5291945896696335,0.23257639359518112,Pubchem
15693167,0.4705906749615972,0.3122768099586997,Pubchem
15742007,-0.526932400833226,-0.1718087822889568,Pubchem
15788526,0.48551863328553924,0.11328030652495626,Pubchem
15931427,-0.5257450794870013,0.19370824704392287,Pubchem
15955042,-0.5087906421178492,0.18597481957390652,Pubchem
15991535,-0.5385266208730387,-0.16764102043279736,Pubchem
18632917,-0.5510171840225168,0.19237719262551056,Pubchem
18645122,-0.5297093985600321,0.0766896329955555,Pubchem
18658702,-0.5170251885601815,0.1016319606886169,Pubchem
18661221,-0.5666748365610916,0.18696984537329786,Pubchem
18661222,-0.5782262059080371,0.18760089396886984,Pubchem
18719641,-0.5316992434580665,0.37048168209380444,Pubchem
20849148,-0.44369587097868995,0.9648352383631803,Pubchem
21069732,-0.5583700645922728,0.11275331837198142,Pubchem
21117199,-0.48323950647295116,0.3475706852935711,Pubchem
21117205,-0.49693652296724194,0.33303594651225044,Pubchem
21123822,0.4922887203010565,0.41377207685672396,Pubchem
21139599,-0.5561848970722978,0.17041375376014897,Pubchem
21140569,-0.5567299308046884,-0.17384301159013066,Pubchem
21144466,-0.5179339158234368,0.4650914053399276,Pubchem
21627890,0.5179115899250892,0.12899495169896208,Pubchem
21721736,-0.5467023059818654,-0.027118758152135422,Pubchem
21820756,-0.5406122883482389,0.3093363988415439,Pubchem
21854299,-0.5335430419613715,0.12500561332488008,Pubchem
21855714,-0.5713444955949549,0.11116026226107006,Pubchem
22209663,-0.5273243825681497,0.03311561348069641,Pubchem
22793986,-0.48202950596609456,-0.025969843886188754,Pubchem
22859454,-0.5358331860963018,0.06183946578751654,Pubchem
22860550,-0.5143104954044133,-0.14419601881023683,Pubchem
23112625,0.4594512668011274,0.13362856043819732,Pubchem
23243190,-0.5244480142840388,0.24018922013309138,Pubchem
23421442,-0.5132582242250345,0.44023719592807653,Pubchem
23519658,-0.4779084030330285,0.5027885137304501,Pubchem
23634773,-0.5045255886772169,0.2072090730911502,Pubchem
24011706,-0.517525487457777,0.2503609676726245,Pubchem
27274688,-0.5498392522559808,0.18903960228781957,Pubchem
29921448,-0.5482911381615992,0.26970914870380747,Pubchem
29921449,-0.5422637033116332,0.04481037034015939,Pubchem
29924995,-0.5634300412672477,-0.0002619613734280322,Pubchem
34365251,-0.5551443958024713,0.20386003024875482,Pubchem
44240813,-0.5322489637907758,0.06563768202559479,Pubchem
44283163,-0.5538536468654024,0.2346056106817632,Pubchem
44329981,-0.5306191900715301,0.10232105637715252,Pubchem
44330586,-0.5273389368678996,0.08224749188669297,Pubchem
44372794,0.4346234849381754,0.5178262546179944,Pubchem
44400589,-0.5296173467066848,0.48464128600745626,Pubchem
44401683,-0.5500045292105011,-0.06526888091042318,Pubchem
44432644,-0.5341178313956542,0.22303634546645157,Pubchem
44567065,-0.49750309611461724,-0.05731885947321246,Pubchem
44626655,-0.5377822339620739,0.058628046619692585,Pubchem
44629847,-0.5352690136273321,0.21542015603509185,Pubchem
44629860,-0.553208256821595,0.20061562560160542,Pubchem
44629881,-0.529335974584927,0.29711574742761143,Pubchem
44629914,-0.5098219034894403,0.2027380397805334,Pubchem
45039261,-0.5098219034894403,0.2027380397805334,Pubchem
45357254,-0.529335974584927,0.29711574742761143,Pubchem
45484443,-0.5202847089759157,0.1783814457972696,Pubchem
46173764,-0.5179778934897927,0.38355085810598727,Pubchem
46705411,-0.5098219034894403,0.2027380397805334,Pubchem
46876980,-0.5793565916116197,0.07261666095574329,Pubchem
49849557,-0.4991116249508788,0.1792839054521522,Pubchem
53243689,-0.5669119104598298,0.1314488272036283,Pubchem
53384930,-0.5325651218301964,0.2514970604922409,Pubchem
53635391,-0.4795163220005336,-0.10442929011203578,Pubchem
54192124,-0.5445237608955086,-0.23374275991157564,Pubchem
54297338,-0.5515321260005162,0.26905391573551335,Pubchem
54417000,-0.532368437674265,0.19155748886512647,Pubchem
54428325,-0.5205642366052252,0.36835542149515454,Pubchem
54471624,-0.5411017488219895,0.17836211081288778,Pubchem
54537864,0.4440886405211413,0.4304752921170523,Pubchem
54732806,-0.5325651218301964,0.2514970604922409,Pubchem
56627067,-0.5291945896696335,0.23257639359518112,Pubchem
56632024,-0.49175568831104066,0.12698908257559893,Pubchem
56634843,-0.5468460201822755,0.05388280538741642,Pubchem
56968162,-0.5414970369141267,0.19615874916314635,Pubchem
56977943,-0.5498398140280651,-0.04208586129874237,Pubchem
57246734,-0.5510240670275368,0.036033529991178016,Pubchem
57251389,-0.5248862859356771,0.3296345313451517,Pubchem
57349456,-0.5755639714908976,0.29360840722687287,Pubchem
59891165,-0.5273243825681497,0.03311561348069641,Pubchem
66599986,-0.5353602573106454,0.25718685060773205,Pubchem
66811505,-0.504616421362934,0.1971120762361303,Pubchem
67228673,-0.5430577564904581,0.23457290501173825,Pubchem
67644571,-0.5115149121519843,0.12414982843019312,Pubchem
68742335,-0.5154430076715506,0.09723133627408438,Pubchem
69078418,-0.49324388649927425,0.3832650354478932,Pubchem
69454489,-0.4969907331867351,0.2573922214637078,Pubchem
69527463,-0.549028765698773,0.14690659846732582,Pubchem
69621407,-0.5373494712816411,-0.16690439293948595,Pubchem
70684952,-0.516144894364318,0.33988134787094976,Pubchem
70697554,-0.5706129514929666,0.1155814225510361,Pubchem
70928815,-0.5358025770901604,-0.016204524543085526,Pubchem
71229475,-0.5238907441923382,0.0740938164072985,Pubchem
71302592,0.5074270201364438,0.2949044139516597,Pubchem
71309464,-0.5273243825681501,0.03311561348069749,Pubchem
71340416,-0.5386537950431977,-0.09247926589960874,Pubchem
