,MATS3p,MATS3v,SM10_AEA(dm),Eig01_EA(ed),SpMax_EA(ed),GATS3v,GATS7s,F07[N-O],SM12_EA(ed),SM09_EA(ed),SpMax_AEA(ri),SM11_EA(ed),Eig01_AEA(ri),SM10_EA(ed),SM14_EA(ed),SM13_EA(ed),SM15_EA(ed),SpDiam_AEA(ri),CATS2D_05_AA,Eig01_EA,SM09_AEA(bo),SpMax_EA,SpDiam_EA,SpDiam_EA(ed),VE1sign_Dz(v),SM08_EA(ed),VE3sign_D/Dt,GATS3p,SM15_AEA(ed),SM15_EA,VE2sign_D/Dt,SpMax_AEA(ed),Eig01_AEA(ed),VE2sign_Dz(v),F05[N-O],VE2sign_Dz(m),VE2sign_Dz(Z),SpDiam_AEA(bo),SM07_EA(ed),P_VSA_charge_4,VE1sign_Dz(i),SM14_AEA(ed),SM14_EA,SM13_EA,VE3sign_Dz(m),VE3sign_Dz(Z),SM13_AEA(ed),CATS2D_09_DA,MATS3i,VE2sign_Dz(e),SpMax_AEA(bo),Eig01_AEA(bo),VE3sign_Dz(v),VE1sign_Dz(m),GATS7e,VE1sign_D/Dt,VE3sign_Dz(e),VE1sign_Dz(Z),VE2sign_Dz(i),B09[O-O],CATS2D_06_DL,SpMax_A,SpMAD_EA(ri),SM5_X,GATS3i,VE1sign_Dz(e),VE3sign_Dz(i),SM06_EA(ed),SpMax_EA(ri),Eig01_EA(ri),SM12_AEA(ed),P_VSA_charge_7,SM12_EA,CATS2D_04_AA,SpMax_L,CATS2D_05_DL,H-052,CATS2D_09_AA,F05[N-N],SM11_EA,P_VSA_ppp_cyc,SM05_EA(ed),F09[O-O],SpDiam_AEA(ed),VE1sign_B(p),SM10_EA,SM11_AEA(ed),SM09_EA,SM10_AEA(ed),SM09_AEA(ed),MDEN-23,MATS3m,F10[O-O],GATS3m,B10[O-O],MCD,GATS5i,P_VSA_LogP_5,CATS2D_07_AA,B01[N-N],Eig04_AEA(bo),LOC,nN(CO)2,SM08_AEA(ed),CATS2D_03_DL,s2_numRotBonds,P_VSA_LogP_4,CATS2D_06_DD,VE1sign_B(v),MATS3s,Mv,IC1,MATS2m,MATS2p,GATS6i,P_VSA_charge_2,Eig03_AEA(ed),SM04_EA(ed),CATS2D_05_DA,P_VSA_charge_13,F01[N-N],SHED_DA,SM07_EA,Fsp3,chiralPhMoment,SM12_AEA(dm),Eig03_EA(ed),SpPosA_A,SM07_AEA(ed),SM08_EA,s4_phSize,GATS2p,C-016,Eta_D_epsiB,minaaN,nLevel6,s2_pathLength,SpMAD_B(p),SpMAD_A,SM15_EA(ri),GNar,SM03_EA(ed),X0A,GATS8i
MATS3p,1.0,0.886777898884883,0.5675708578687634,0.5675708578687634,0.5675708578687634,-0.957474637377379,-0.5859310807411755,-0.25988851452614586,0.5397577629367666,0.538657171666967,0.5327408401106732,0.5402895389481795,0.5327408401106732,0.5393468428169542,0.5406747451008244,0.5397348268958714,0.5373161807759805,0.5338520487489458,-0.3587748464241818,0.5235087135983048,0.5235087135983048,0.5235087135983048,0.5235379166216697,0.5248036534064349,0.6677566214989337,0.5297489668158173,0.5116880213498183,-0.9572398759117967,0.5207686324835892,0.5031583445491791,0.49254095418549315,0.5098985861132157,0.5098985861132157,0.5236645957709357,-0.2794550139912457,0.6037846584880746,0.6079432552971684,0.5197269420331428,0.5008948955764607,0.4772829945670158,0.7101642478303787,0.48452897166005876,0.4808142383381663,0.47406727792565356,0.5633221822770121,0.5638923124847105,0.4846667362646125,-0.26516390485957547,0.8356334367401693,0.6015712117993633,0.481690268153423,0.481690268153423,0.4670037142470319,0.6008837018430212,-0.45104385008803555,0.45822607583488956,0.5632886452059711,0.6024934812529931,0.6023928700398697,-0.12797398957932193,0.2491194313298863,0.5177474195919788,-0.41186236045633784,-0.39393481776771033,-0.8373438417036975,0.6023928700398697,0.5633054137414917,0.39501081795365145,0.33776600223581166,0.33776600223581166,0.3998498674519185,0.052051410214933626,0.3891594136222808,-0.25586145832809587,0.4960980691972762,0.27944012045695527,0.4256308143797868,-0.2181630036768037,-0.3206257041609504,0.3553390134928777,-0.2822567673126628,0.3622925506306074,-0.0026751998737110827,0.3860439465278183,-0.2487947615182482,0.3469691005524845,0.3535720155023013,0.34079339174299034,0.3486925314448045,0.34620690892992967,-0.3088152591466738,0.4424750565942819,0.3814120607406712,-0.47869539699840696,0.39628966880613486,-0.4298405978928129,0.4801670146306556,0.31080418456333775,-0.2283109096373418,-0.4577965278695153,-0.22420909231562428,0.4618033046154651,-0.3363136589895106,0.32321541650077257,0.24640843647740948,0.3142284874395446,-0.19497502914695194,-0.36809395729998884,-0.1946659288579459,0.2929463155438293,-0.2496415156087658,-0.40072447532921807,0.35569175562376754,-0.33042953325160124,-0.17895381107520014,-0.04039874552660206,-0.09358562601487408,0.2999042094786081,-0.3050299826645588,-0.11157999487239144,-0.44547532167634013,0.20993519647292402,0.26308437655471295,0.4290334051172923,-0.16161204800827386,-0.13776503651893254,-0.13776503651893254,-0.30736451459562997,0.2962734893100519,0.28936503565599364,-0.18627980878456676,0.24892257656580222,0.15461209069994886,-0.46911240989929415,-0.21463256654144283,-0.05004171457262252,0.14298744294763613,-0.365788833845054,-0.3003244317203391,0.23354885672621747,-0.2543472774397914,0.2524779286212369,0.25192508261462576,-0.15610353245985778
MATS3v,0.886777898884883,1.0,0.4428562447679462,0.4428562447679462,0.4428562447679462,-0.8870797350549174,-0.456225371006959,-0.3631418461008093,0.42279232962017543,0.4222280117579256,0.42411335625052404,0.4219005394207068,0.42411335625052404,0.419230517240554,0.41874305944014595,0.41929507372047137,0.4170779474159962,0.4200420897447023,-0.34767748319239766,0.42393281863618737,0.42393281863618737,0.42393281863618737,0.4239796661701169,0.4044178028540012,0.7476754617898261,0.40502700547004483,0.617940912122193,-0.8347279282300663,0.4199329528544803,0.40034772948859065,0.6074576675602421,0.4086573658553185,0.4086573658553185,0.52970126855833,-0.30674763976122793,0.7278047471979865,0.7303535645971085,0.3581373725077494,0.3731897895927756,0.32946904731499727,0.7986015041657053,0.37606212041041054,0.37656638285229643,0.368799324063669,0.6980070595779874,0.697436929370289,0.37361616487771626,-0.4306155343083451,0.775936949777815,0.7118746384534738,0.28550821396382586,0.28550821396382586,0.45120775378668343,0.7267147923891515,-0.417657415947011,0.5849444744604847,0.68224463618868,0.7280562752307946,0.6689974931274536,-0.029532459133689678,0.45618446558188624,0.3560795187532134,-0.5176577121162472,-0.5420202635297429,-0.8174561918336547,0.7166536710768276,0.6488584819672855,0.28096490615622105,0.2617007363167549,0.2617007363167549,0.3162088324577724,0.24586575511251124,0.29704669823483704,-0.3218154296718362,0.3478510295403345,0.441795437590997,0.5116856263053,-0.23112867400496587,-0.4711212940225543,0.2616394798110331,-0.42567998977643823,0.24554711393570777,0.09936718435024111,0.48831546807459586,-0.17756202262699536,0.2518307850245772,0.26670440551343066,0.24994430458371114,0.25349990702378766,0.2511150529892456,-0.4866632070905006,0.6284396746876834,0.34889203150006476,-0.6011067326234594,0.3554167433238878,-0.5977757373443402,0.34196074487036704,0.27853011372167596,-0.17313505761291312,-0.46080834713181473,-0.23031504096165806,0.6386695128846916,-0.11748948785659759,0.24438238808594998,0.4082758403195516,0.3239903822379338,-0.2980703071256736,-0.17555250271230236,-0.13768644515915185,0.42927450932581745,-0.5271234689676526,-0.6010447874366678,0.4177196086305005,-0.4915946306421691,-0.10436736507983937,0.07898581218843194,-0.22073253085882258,0.22755874834219236,-0.27581025993998337,-0.0525150521321489,-0.4570958708176434,0.14091977745482298,0.204962646230708,0.6221521241171747,-0.3269805570031899,-0.2574476781313256,-0.2574476781313256,-0.3635647635244772,0.2295085795438244,0.22666787718972256,-0.3574613266304751,0.42937635226134235,0.2818449570051151,-0.5742987760829197,-0.3604704081067732,-0.03140537288664754,0.16235420896326255,-0.5410871041767765,-0.3607691989709318,0.17083868255750456,-0.3695024564195422,0.1894804693299037,0.3370046758485696,-0.2533307621517963
SM10_AEA(dm),0.5675708578687634,0.4428562447679462,1.0,1.0,1.0,-0.5792554974084059,-0.7840477193255067,-0.19121628546209768,0.9928004197185223,0.9918762288406944,0.9857800788020105,0.9933598085946882,0.9857800788020105,0.993301054270926,0.9938403422542423,0.9937979948475569,0.9935723497414131,0.9879067280857395,-0.17818398325964305,0.9845992535396982,0.9845992535396982,0.9845992535396982,0.9845909615840336,0.9908249742309118,0.4349003185725866,0.9864251324836416,0.3149484337230699,-0.5188652452840954,0.9781590446752976,0.9762994431972888,0.3158024216422635,0.9828286429773858,0.9828286429773858,0.2946017582475427,-0.08351527622474884,0.3440971401045744,0.3455093724673429,0.892684619500993,0.9739096468569344,0.5842019318721999,0.4682895265780434,0.963059108352823,0.9605312172274088,0.957907691457877,0.26122936253211887,0.26196910329356904,0.9583955441990435,-0.14219826627453627,0.587342276715698,0.33658204645984163,0.8411000221251589,0.8411000221251589,0.23490131634050487,0.4890695170587809,-0.6035326477612746,0.3010729420098619,0.2556644945312094,0.48866602209798987,0.27294752868509137,-0.3503793062221519,0.08391113862304954,0.9445629027787047,-0.22860245759489614,-0.31948967129980826,-0.41889853060393106,0.48315159096717925,0.2173660978361285,0.9138720174395439,0.8270900628951982,0.8270900628951982,0.9150705911910881,0.08662523740417949,0.9099473553495822,0.07188393384483398,0.9446655502494171,0.3324632216077196,0.5217107861278791,-0.23656312888519637,-0.1473921769213933,0.8859312519643839,-0.12952053470971792,0.8936720902997507,-0.28672691462185346,0.6782104560182418,-0.6041328300443531,0.8848030531274542,0.8882672362555664,0.8751233427214696,0.8835534255213296,0.8771210919234269,0.0024937540055297394,0.42125227094285184,0.6193302806902896,-0.49927876317807596,0.616475362427468,-0.35968903692134757,0.8680689712717784,0.6521873809767988,-0.16451320090617041,-0.267241509127663,-0.03136623111966072,0.30679464438597237,-0.553641462205951,0.8314065385412482,0.17997935277470073,0.5832746580517912,-0.07113259395612513,-0.46557636168598443,-0.5586051486350998,0.36751666012048645,0.026172718549133656,-0.03279567145991574,0.3170514819305799,-0.08352485747328035,-0.46928145168998797,-0.214242555336844,0.1444208685771208,0.7937982059428088,-0.11684122270415989,-0.2540491957238269,-0.2367750862407079,0.5400920310765545,0.7537404371144263,0.13143133377429703,0.1553878965300726,0.1331632618182991,0.1331632618182991,-0.22797862250070766,0.7839562002472842,0.7751253595204779,0.15827688089538583,0.03969548087644837,0.07589301669616705,-0.25311776531816077,-0.001669718431301184,-0.013380410661003225,0.16769890985371316,-0.15405101357200443,-0.2283547554355454,0.7495250387985144,-0.24313821089641294,0.7431851922752835,0.2219561624198995,-0.18203276908394359
Eig01_EA(ed),0.5675708578687634,0.4428562447679462,1.0,1.0,1.0,-0.5792554974084059,-0.7840477193255067,-0.19121628546209768,0.9928004197185223,0.9918762288406944,0.9857800788020105,0.9933598085946882,0.9857800788020105,0.993301054270926,0.9938403422542423,0.9937979948475569,0.9935723497414131,0.9879067280857395,-0.17818398325964305,0.9845992535396982,0.9845992535396982,0.9845992535396982,0.9845909615840336,0.9908249742309118,0.4349003185725866,0.9864251324836416,0.3149484337230699,-0.5188652452840954,0.9781590446752976,0.9762994431972888,0.3158024216422635,0.9828286429773858,0.9828286429773858,0.2946017582475427,-0.08351527622474884,0.3440971401045744,0.3455093724673429,0.892684619500993,0.9739096468569344,0.5842019318721999,0.4682895265780434,0.963059108352823,0.9605312172274088,0.957907691457877,0.26122936253211887,0.26196910329356904,0.9583955441990435,-0.14219826627453627,0.587342276715698,0.33658204645984163,0.8411000221251589,0.8411000221251589,0.23490131634050487,0.4890695170587809,-0.6035326477612746,0.3010729420098619,0.2556644945312094,0.48866602209798987,0.27294752868509137,-0.3503793062221519,0.08391113862304954,0.9445629027787047,-0.22860245759489614,-0.31948967129980826,-0.41889853060393106,0.48315159096717925,0.2173660978361285,0.9138720174395439,0.8270900628951982,0.8270900628951982,0.9150705911910881,0.08662523740417949,0.9099473553495822,0.07188393384483398,0.9446655502494171,0.3324632216077196,0.5217107861278791,-0.23656312888519637,-0.1473921769213933,0.8859312519643839,-0.12952053470971792,0.8936720902997507,-0.28672691462185346,0.6782104560182418,-0.6041328300443531,0.8848030531274542,0.8882672362555664,0.8751233427214696,0.8835534255213296,0.8771210919234269,0.0024937540055297394,0.42125227094285184,0.6193302806902896,-0.49927876317807596,0.616475362427468,-0.35968903692134757,0.8680689712717784,0.6521873809767988,-0.16451320090617041,-0.267241509127663,-0.03136623111966072,0.30679464438597237,-0.553641462205951,0.8314065385412482,0.17997935277470073,0.5832746580517912,-0.07113259395612513,-0.46557636168598443,-0.5586051486350998,0.36751666012048645,0.026172718549133656,-0.03279567145991574,0.3170514819305799,-0.08352485747328035,-0.46928145168998797,-0.214242555336844,0.1444208685771208,0.7937982059428088,-0.11684122270415989,-0.2540491957238269,-0.2367750862407079,0.5400920310765545,0.7537404371144263,0.13143133377429703,0.1553878965300726,0.1331632618182991,0.1331632618182991,-0.22797862250070766,0.7839562002472842,0.7751253595204779,0.15827688089538583,0.03969548087644837,0.07589301669616705,-0.25311776531816077,-0.001669718431301184,-0.013380410661003225,0.16769890985371316,-0.15405101357200443,-0.2283547554355454,0.7495250387985144,-0.24313821089641294,0.7431851922752835,0.2219561624198995,-0.18203276908394359
SpMax_EA(ed),0.5675708578687634,0.4428562447679462,1.0,1.0,1.0,-0.5792554974084059,-0.7840477193255067,-0.19121628546209768,0.9928004197185223,0.9918762288406944,0.9857800788020105,0.9933598085946882,0.9857800788020105,0.993301054270926,0.9938403422542423,0.9937979948475569,0.9935723497414131,0.9879067280857395,-0.17818398325964305,0.9845992535396982,0.9845992535396982,0.9845992535396982,0.9845909615840336,0.9908249742309118,0.4349003185725866,0.9864251324836416,0.3149484337230699,-0.5188652452840954,0.9781590446752976,0.9762994431972888,0.3158024216422635,0.9828286429773858,0.9828286429773858,0.2946017582475427,-0.08351527622474884,0.3440971401045744,0.3455093724673429,0.892684619500993,0.9739096468569344,0.5842019318721999,0.4682895265780434,0.963059108352823,0.9605312172274088,0.957907691457877,0.26122936253211887,0.26196910329356904,0.9583955441990435,-0.14219826627453627,0.587342276715698,0.33658204645984163,0.8411000221251589,0.8411000221251589,0.23490131634050487,0.4890695170587809,-0.6035326477612746,0.3010729420098619,0.2556644945312094,0.48866602209798987,0.27294752868509137,-0.3503793062221519,0.08391113862304954,0.9445629027787047,-0.22860245759489614,-0.31948967129980826,-0.41889853060393106,0.48315159096717925,0.2173660978361285,0.9138720174395439,0.8270900628951982,0.8270900628951982,0.9150705911910881,0.08662523740417949,0.9099473553495822,0.07188393384483398,0.9446655502494171,0.3324632216077196,0.5217107861278791,-0.23656312888519637,-0.1473921769213933,0.8859312519643839,-0.12952053470971792,0.8936720902997507,-0.28672691462185346,0.6782104560182418,-0.6041328300443531,0.8848030531274542,0.8882672362555664,0.8751233427214696,0.8835534255213296,0.8771210919234269,0.0024937540055297394,0.42125227094285184,0.6193302806902896,-0.49927876317807596,0.616475362427468,-0.35968903692134757,0.8680689712717784,0.6521873809767988,-0.16451320090617041,-0.267241509127663,-0.03136623111966072,0.30679464438597237,-0.553641462205951,0.8314065385412482,0.17997935277470073,0.5832746580517912,-0.07113259395612513,-0.46557636168598443,-0.5586051486350998,0.36751666012048645,0.026172718549133656,-0.03279567145991574,0.3170514819305799,-0.08352485747328035,-0.46928145168998797,-0.214242555336844,0.1444208685771208,0.7937982059428088,-0.11684122270415989,-0.2540491957238269,-0.2367750862407079,0.5400920310765545,0.7537404371144263,0.13143133377429703,0.1553878965300726,0.1331632618182991,0.1331632618182991,-0.22797862250070766,0.7839562002472842,0.7751253595204779,0.15827688089538583,0.03969548087644837,0.07589301669616705,-0.25311776531816077,-0.001669718431301184,-0.013380410661003225,0.16769890985371316,-0.15405101357200443,-0.2283547554355454,0.7495250387985144,-0.24313821089641294,0.7431851922752835,0.2219561624198995,-0.18203276908394359
GATS3v,-0.957474637377379,-0.8870797350549174,-0.5792554974084059,-0.5792554974084059,-0.5792554974084059,1.0,0.5813532321623208,0.2911014208219535,-0.5487447666455668,-0.5471632581402525,-0.5435901735557978,-0.5496524060128967,-0.5435901735557978,-0.5478353320999212,-0.5489615277077604,-0.5495683587322439,-0.5467100553319877,-0.5514760751101452,0.35916812740157933,-0.5382644327167417,-0.5382644327167417,-0.5382644327167417,-0.5383271233058976,-0.5378119806893586,-0.6667169722966603,-0.5280848867385624,-0.49518141501574553,0.9498951957742936,-0.5241808083403501,-0.5053776415545753,-0.46367752734487283,-0.5269343683681503,-0.5269343683681503,-0.5443234315322406,0.2509328346491386,-0.5891289584431229,-0.593824148388874,-0.4852383969335676,-0.5016338520024578,-0.5070386610541658,-0.6875602619486911,-0.4813857357723036,-0.4756203351867419,-0.46915779980271805,-0.5711698569006248,-0.5708680232612551,-0.47946176542549274,0.35843183229862574,-0.8165506833235516,-0.6002297289577202,-0.4476876154093175,-0.4476876154093175,-0.5002724887197827,-0.5450109414885828,0.4736647941645007,-0.4122290081844551,-0.5806608480052503,-0.5467548691827189,-0.6166796623033697,0.09844153044563227,-0.19543333580218064,-0.5167556951014936,0.47345474065079773,0.492462590262594,0.8277521589670496,-0.5557092671506871,-0.5860770849783846,-0.3798562197743229,-0.3251555348700421,-0.3251555348700421,-0.38964687142268883,-0.02124016572727971,-0.3769057330534037,0.2767462880856729,-0.5057149098769352,-0.31012009565921606,-0.4429655966381636,0.3081080081324635,0.4082300167479273,-0.3450381142556161,0.37373089149803407,-0.3452423024945526,-0.01555647049849801,-0.38208331654996475,0.21599550604007245,-0.329471046406804,-0.3425286680250009,-0.32392526245369807,-0.33594531868271,-0.3288579355659723,0.40801420619134493,-0.4789636958162153,-0.38288344243177225,0.5560325312316593,-0.392735501372896,0.4718874783145509,-0.5137711598138173,-0.3683823391165372,0.26172896380464283,0.5496570153696483,0.3188848454975324,-0.5073192303954487,0.36568603095366,-0.295766730914119,-0.24640843647740948,-0.3839243099580632,0.3001416431582419,0.4049033530299877,0.1688088470852736,-0.3203125655133502,0.26773780014634446,0.4496096749770386,-0.33748082067775187,0.34516932313884596,0.23050028926533933,0.019759151730739565,0.14077278404855273,-0.25820135420921975,0.2654552003077654,0.07396159660112804,0.5414547762055911,-0.11557437290424756,-0.22079876056053657,-0.5079443281575761,0.2159207037075312,0.19677604327329817,0.19677604327329817,0.37709041316217523,-0.2550749007307408,-0.2466200292271123,0.2434303865657974,-0.24823503778655148,-0.19648619859785166,0.5228292356145608,0.280270930244887,0.10483154167670362,-0.11485149048680393,0.4239756521013269,0.3750063285207794,-0.19931738695399415,0.3406379680863181,-0.2131781510510357,-0.35338813251323176,0.3046609708594582
GATS7s,-0.5859310807411755,-0.456225371006959,-0.7840477193255067,-0.7840477193255067,-0.7840477193255067,0.5813532321623208,1.0,0.30223777076904496,-0.7989530287812302,-0.7924781196119014,-0.7952880020122411,-0.7976759312191809,-0.7952880020122411,-0.8001367660352372,-0.7975818148055125,-0.7952553695363815,-0.7954124640826641,-0.7937351701056226,0.3514734995829309,-0.8041194677219289,-0.8041194677219289,-0.8041194677219289,-0.8041463075382085,-0.7843315473378435,-0.5329711329848352,-0.7705195024380336,-0.42819042680932323,0.5127525781839524,-0.7938099360167188,-0.7695244237650258,-0.4012771478641479,-0.7929778999178732,-0.7929778999178732,-0.3747432318130222,0.2458327849732124,-0.47008912478281123,-0.4706927920615506,-0.6276713913112397,-0.7419626350937957,-0.5157005934316863,-0.5533952092488527,-0.755553225425645,-0.7530151044681528,-0.7461229817175035,-0.43142088187244654,-0.43467397776343125,-0.7519671741961801,0.4512269407288787,-0.7216064391716274,-0.472939775821303,-0.613641361634002,-0.613641361634002,-0.3200442689450216,-0.5217697512571147,0.8858388530225538,-0.38111975874691656,-0.4377761568347311,-0.5223734185358542,-0.45488006306568163,0.4992391901171351,0.058262501475175546,-0.6608246884565631,0.5045946943728538,0.5462004331244312,0.5491238366730946,-0.5249222359349762,-0.4223658726913551,-0.6740099946342833,-0.4987171535345566,-0.4987171535345566,-0.6983757479776487,-0.04112789641233263,-0.6892317119975813,0.25400661435304206,-0.7204238851210488,-0.41614341132417165,-0.5392355481087917,0.4186455478152044,0.3172370498977881,-0.6649205251536782,0.3776649008822239,-0.6516591385727833,0.38691452420057004,-0.6588910744089325,0.5910741085635055,-0.6651949997705658,-0.667996456766197,-0.6545607777353399,-0.6656765810782329,-0.6635940324846892,0.29898627822732454,-0.6351974511612308,-0.5223405003408761,0.674721220759621,-0.5171313615362567,0.5383649591253898,-0.7569149248616436,-0.3442230842089813,0.2755873243971464,0.5044797264351567,0.3023283308996331,-0.521246498150743,0.42589939348016626,-0.6026440442977897,-0.17093197845730207,-0.5661339027341151,0.17225769331008564,0.3695097032896042,0.5600523178505069,-0.6706575781439871,0.2556624295559305,0.3043292343084043,-0.08801951890574244,0.22451768691731483,0.4638847666402115,0.20559168799529148,0.10685911179177301,-0.5543907990709255,0.10032104802104222,0.29767224086606037,0.4827029547812721,-0.320941014017492,-0.5065373452074433,-0.39066872093507227,0.1670530206481188,0.1364063407977547,0.1364063407977547,0.3810759488804796,-0.550457518888323,-0.5321022113695111,0.1793048712480277,-0.28591551673719534,-0.24319193433012787,0.46071024640152686,0.24815800602599952,0.11927936980814191,0.10199948444160362,0.3575722514399895,0.37588039078358,-0.45326088711138435,0.4371557035502109,-0.4922654793889699,-0.4042205822469167,0.2930399860066618
F07[N-O],-0.25988851452614586,-0.3631418461008093,-0.19121628546209768,-0.19121628546209768,-0.19121628546209768,0.2911014208219535,0.30223777076904496,1.0,-0.16230645055203777,-0.1500304751881601,-0.1699330915063168,-0.1603270004487986,-0.1699330915063168,-0.15676814019293675,-0.1553467572323197,-0.15606270786469173,-0.1556640767979588,-0.1513795416400244,0.8770357217649957,-0.1328595889873268,-0.1328595889873268,-0.1328595889873268,-0.1328584700896458,-0.13402528222909593,-0.440694874027311,-0.11573870765902684,-0.4881171466608799,0.30258362014628387,-0.11828580011867693,-0.09984970828157938,-0.45219461979622533,-0.1426203427464079,-0.1426203427464079,-0.47005723997192056,0.8192988471056966,-0.485153438717294,-0.48444445343830167,-0.10227774479980357,-0.08641346236110868,-0.3425270113253298,-0.3314073871192237,-0.06555640328968876,-0.06531373019448632,-0.060996727942635505,-0.5478899897461771,-0.5464720191881923,-0.05698265953759328,0.7727550035509769,-0.29566663260150655,-0.5005090223208354,-0.005682672807778373,-0.005682672807778373,-0.45288596236120365,-0.32072073096270504,0.28560241572385553,-0.3988024255505323,-0.5564323977418408,-0.32001174568371266,-0.4789973714167752,0.4626251361467148,-0.5181817470567056,0.02991837792713499,0.5810021115414873,0.4860319410281749,0.32743289790089636,-0.3382897320226127,-0.4993850212687744,0.01719596804690464,0.01545998565825637,0.01545998565825637,0.01083371159006916,-0.22282698558585454,0.01804463002441919,0.6055612181677595,0.009302817341413198,-0.3793270561178389,-0.5054831200714731,0.6574687805911014,0.6988453895213903,0.05267142135292682,0.48265764673592454,0.04208436232622064,0.45498811475173895,-0.303686680413602,0.12953679816906363,0.04420154328748217,0.051689369278120546,0.05003455383644708,0.05799385627470035,0.057214485352687056,0.5674038793444082,-0.3924352883529412,-0.22257354561693407,0.2527121399484394,-0.20433416186083678,0.3155114846928621,-0.19924215572072504,-0.21558772501168985,0.7535134515888134,0.40376668735270305,0.5390664223803601,-0.3240018099873482,0.2756377128360974,0.0914184217212635,-0.48121676478121445,0.023867797540719157,0.619693877397404,0.28469391018010615,0.12031998954216323,-0.34109108849082637,0.5576499155753573,0.31404290686061753,-0.03892567377561057,0.49697242942570957,0.29319135134914887,0.3926857317976588,0.7358349545109814,0.1065517202306482,0.5514677254815057,0.47078166080693856,0.36705237812608676,0.2081268606292313,0.13389332354948305,-0.5588831193536478,0.5959570862808944,0.6959929129457165,0.6959929129457165,0.2826229289130341,0.11497601436308598,0.11535736101105641,0.5953660709121991,-0.561609053956973,-0.6062102986956742,0.3589849267714687,0.6345363103094857,0.5721823971567923,-0.19550678478846115,0.43064803385427325,0.2863393308101639,0.1079258200965381,0.3561178601832386,0.1374111829215849,-0.34541524353769265,0.5261020134047285
SM12_EA(ed),0.5397577629367666,0.42279232962017543,0.9928004197185223,0.9928004197185223,0.9928004197185223,-0.5487447666455668,-0.7989530287812302,-0.16230645055203777,1.0,0.9982573301050132,0.9941305915710439,0.999191955348141,0.9941305915710439,0.9992256372992059,0.9991582836112749,0.9990235654537482,0.9988721795064355,0.9937357681160283,-0.14550411899097376,0.9910940863459066,0.9910940863459066,0.9910940863459066,0.9910857396929977,0.9937875871978137,0.403370300375275,0.9923555611302517,0.2960193036918357,-0.4875323525990843,0.9878682185234741,0.9845727493451947,0.3030184886063644,0.9872052718403919,0.9872052718403919,0.24798882873610895,-0.04999717270973943,0.32502444267526737,0.32628429244531465,0.8785496679744978,0.9804169214452758,0.5354012902338922,0.4546209890207988,0.9737240632163268,0.972612736727908,0.9699949198859728,0.23896830438257036,0.23990899221087233,0.969724600425829,-0.1437702345206821,0.5766968679006017,0.3163902722512099,0.8289916130929035,0.8289916130929035,0.18961578939058443,0.4858316673241037,-0.6373549434005601,0.29648982910998284,0.232618661541532,0.4854117174007546,0.24249588373870276,-0.33951559064940195,0.07574755832605684,0.9385399644734443,-0.202891310275025,-0.3204204934116664,-0.4097905709835186,0.4792300545290559,0.18931342544577306,0.9371123843010969,0.8529372530463493,0.8529372530463493,0.940627928799303,0.12400864802784917,0.9355090485165528,0.0879472231741186,0.9520586776622543,0.37953583682611775,0.5380123010958109,-0.21325889373130405,-0.12300303673905616,0.916269731521221,-0.10669960013610152,0.9210845588294337,-0.2836472298733142,0.7001785154727659,-0.611312704420814,0.915808094796758,0.9192690652838097,0.9074083324870295,0.9146505788882294,0.9097042481571868,0.015551232404647551,0.44504986217000786,0.6081237383488642,-0.5205070970483832,0.6052700253666086,-0.37224364293244694,0.8486012091099879,0.6238642070427545,-0.1245573164914935,-0.2398603138841317,0.0019996826917288023,0.314486984744537,-0.49873642098296034,0.8683501061780794,0.1825829224641213,0.6102648198634018,-0.049689753036922274,-0.4127059133003421,-0.5718038156321309,0.40822492148919054,0.0269401058857736,-0.026417508187638602,0.29302917218614866,-0.09344882394356484,-0.434984130604995,-0.1830211886996331,0.1855669377940208,0.8311781859115533,-0.06437065607810971,-0.2224488258420031,-0.21127828595527667,0.5660828198703699,0.7927258369704999,0.11265843552968846,0.17336235880878229,0.17168128083587095,0.17168128083587095,-0.20474575858939353,0.8228936822960499,0.813565196517617,0.1751788883014184,0.036772356854265144,0.07018169279019276,-0.22177171056751555,0.012044943419026921,0.014558148878257423,0.1266208452264553,-0.1323178218488336,-0.20563080925310745,0.7877578124048644,-0.2364946711160352,0.7817282992003322,0.20464750842210527,-0.1512710356203495
